date,promotion,match_type,match_card,match_event
2014-04-06,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWE World Heavyweight Title</a> Triple Threat: ","<a href=""?id=2&amp;nr=86&amp;name=Daniel+Bryan"">Daniel Bryan</a> defeats <a href=""?id=2&amp;nr=962&amp;name=Batista"">Batista</a> and <a href=""?id=2&amp;nr=998&amp;name=Randy+Orton"">Randy Orton</a> (c) (23:21) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=102383"">WWE WrestleMania XXX - ""Let The Good Times Roll""</a> - Pay Per View @ Mercedes-Benz Superdome in New Orleans, Louisiana, USA"
2014-02-23,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=962&amp;name=Batista"">Batista</a> defeats <a href=""?id=2&amp;nr=1407&amp;name=Alberto+Del+Rio"">Alberto Del Rio</a> (7:11)","<a href=""?id=1&amp;nr=102382"">WWE Elimination Chamber 2014</a> - Pay Per View @ Target Center in Minneapolis, Minnesota, USA"
2014-02-23,World Wrestling Entertainment,,"<a href=""?id=29&amp;nr=1269&amp;name=The+Wyatt+Family"">The Wyatt Family</a> (<a href=""?id=2&amp;nr=7659&amp;name=Bray+Wyatt"">Bray Wyatt</a>, <a href=""?id=2&amp;nr=9368&amp;name=Erick+Rowan"">Erick Rowan</a> &amp; <a href=""?id=2&amp;nr=5244&amp;name=Luke+Harper"">Luke Harper</a>) defeat <a href=""?id=29&amp;nr=1254&amp;name=The+Shield"">The Shield</a> (<a href=""?id=2&amp;nr=3940&amp;name=Dean+Ambrose"">Dean Ambrose</a>, <a href=""?id=2&amp;nr=9967&amp;name=Roman+Reigns"">Roman Reigns</a> &amp; <a href=""?id=2&amp;nr=2250&amp;name=Seth+Rollins"">Seth Rollins</a>) (22:28)","<a href=""?id=1&amp;nr=102382"">WWE Elimination Chamber 2014</a> - Pay Per View @ Target Center in Minneapolis, Minnesota, USA"
2014-02-23,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=8881&amp;name=Titus+O'Neil"">Titus O'Neil</a> defeats <a href=""?id=2&amp;nr=2040&amp;name=Darren+Young"">Darren Young</a> (6:18)","<a href=""?id=1&amp;nr=102382"">WWE Elimination Chamber 2014</a> - Pay Per View @ Target Center in Minneapolis, Minnesota, USA"
2014-02-23,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=904"">WWE Divas Title</a>: ","<a href=""?id=2&amp;nr=11635&amp;name=Cameron"">Cameron</a> defeats <a href=""?id=2&amp;nr=8817&amp;name=AJ+Lee"">AJ Lee</a> (c) by DQ (3:57)","<a href=""?id=1&amp;nr=102382"">WWE Elimination Chamber 2014</a> - Pay Per View @ Target Center in Minneapolis, Minnesota, USA"
2014-02-23,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=16"">WWE Intercontinental Title</a>: ","<a href=""?id=2&amp;nr=8880&amp;name=Big+E"">Big E</a> (c) defeats <a href=""?id=2&amp;nr=4071&amp;name=Jack+Swagger"">Jack Swagger</a> (11:41)","<a href=""?id=1&amp;nr=102382"">WWE Elimination Chamber 2014</a> - Pay Per View @ Target Center in Minneapolis, Minnesota, USA"
2014-02-23,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=61"">WWE Tag Team Title</a>: ","<a href=""?id=28&amp;nr=91&amp;name=The+New+Age+Outlaws"">The New Age Outlaws</a> (<a href=""?id=2&amp;nr=1081&amp;name=Billy+Gunn"">Billy Gunn</a> &amp; <a href=""?id=2&amp;nr=760&amp;name=The+Road+Dogg"">The Road Dogg</a>) (c) defeat <a href=""?id=28&amp;nr=1689&amp;name=The+Usos"">The Usos</a> (<a href=""?id=2&amp;nr=7350&amp;name=Jey+Uso"">Jey Uso</a> &amp; <a href=""?id=2&amp;nr=7351&amp;name=Jimmy+Uso"">Jimmy Uso</a>) (8:52)","<a href=""?id=1&amp;nr=102382"">WWE Elimination Chamber 2014</a> - Pay Per View @ Target Center in Minneapolis, Minnesota, USA"
2014-02-23,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWE World Heavyweight Title</a> Elimination Chamber: ","<a href=""?id=2&amp;nr=998&amp;name=Randy+Orton"">Randy Orton</a> (c) defeats <a href=""?id=2&amp;nr=257&amp;name=Cesaro"">Cesaro</a> and <a href=""?id=2&amp;nr=820&amp;name=Christian"">Christian</a> and <a href=""?id=2&amp;nr=86&amp;name=Daniel+Bryan"">Daniel Bryan</a> and <a href=""?id=2&amp;nr=691&amp;name=John+Cena"">John Cena</a> and <a href=""?id=2&amp;nr=2641&amp;name=Sheamus"">Sheamus</a> (37:33)","<a href=""?id=1&amp;nr=102382"">WWE Elimination Chamber 2014</a> - Pay Per View @ Target Center in Minneapolis, Minnesota, USA"
2014-01-26,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=7659&amp;name=Bray+Wyatt"">Bray Wyatt</a> defeats <a href=""?id=2&amp;nr=86&amp;name=Daniel+Bryan"">Daniel Bryan</a> (21:35)","<a href=""?id=1&amp;nr=102381"">WWE Royal Rumble 2014</a> - Pay Per View @ CONSOL Energy Center in Pittsburgh, Pennsylvania, USA"
2014-01-26,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=669&amp;name=Brock+Lesnar"">Brock Lesnar</a> defeats <a href=""?id=2&amp;nr=712&amp;name=The+Big+Show"">The Big Show</a> (2:02)","<a href=""?id=1&amp;nr=102381"">WWE Royal Rumble 2014</a> - Pay Per View @ CONSOL Energy Center in Pittsburgh, Pennsylvania, USA"
2014-01-26,World Wrestling Entertainment,Royal Rumble: ,"<a href=""?id=2&amp;nr=962&amp;name=Batista"">Batista</a> defeats <a href=""?id=2&amp;nr=1407&amp;name=Alberto+Del+Rio"">Alberto Del Rio</a> and <a href=""?id=2&amp;nr=10610&amp;name=Alexander+Rusev"">Alexander Rusev</a> and <a href=""?id=2&amp;nr=257&amp;name=Antonio+Cesaro"">Antonio Cesaro</a> and <a href=""?id=2&amp;nr=8880&amp;name=Big+E.+Langston"">Big E. Langston</a> and <a href=""?id=2&amp;nr=80&amp;name=CM+Punk"">CM Punk</a> and <a href=""?id=2&amp;nr=3686&amp;name=Cody+Rhodes"">Cody Rhodes</a> and <a href=""?id=2&amp;nr=636&amp;name=Damien+Sandow"">Damien Sandow</a> and <a href=""?id=2&amp;nr=3940&amp;name=Dean+Ambrose"">Dean Ambrose</a> and <a href=""?id=2&amp;nr=2515&amp;name=Dolph+Ziggler"">Dolph Ziggler</a> and <a href=""?id=2&amp;nr=4962&amp;name=El+Torito+"">El Torito</a> and <a href=""?id=2&amp;nr=9368&amp;name=Erick+Rowan"">Erick Rowan</a> and <a href=""?id=2&amp;nr=1704&amp;name=Fandango"">Fandango</a> and <a href=""?id=2&amp;nr=917&amp;name=Goldust"">Goldust</a> and <a href=""?id=2&amp;nr=4071&amp;name=Jack+Swagger"">Jack Swagger</a> and <a href=""?id=2&amp;nr=7350&amp;name=Jey+Uso"">Jey Uso</a> and <a href=""?id=2&amp;nr=7351&amp;name=Jimmy+Uso"">Jimmy Uso</a> and <a href=""?id=2&amp;nr=193&amp;name=John+Bradshaw+Layfield"">John Bradshaw Layfield</a> and <a href=""?id=2&amp;nr=379&amp;name=Kane"">Kane</a> and <a href=""?id=2&amp;nr=429&amp;name=Kevin+Nash"">Kevin Nash</a> and <a href=""?id=2&amp;nr=3687&amp;name=Kofi+Kingston"">Kofi Kingston</a> and <a href=""?id=2&amp;nr=5244&amp;name=Luke+Harper"">Luke Harper</a> and <a href=""?id=2&amp;nr=200&amp;name=R-Truth"">R-Truth</a> and <a href=""?id=2&amp;nr=604&amp;name=Rey+Mysterio"">Rey Mysterio</a> and <a href=""?id=2&amp;nr=9967&amp;name=Roman+Reigns"">Roman Reigns</a> and <a href=""?id=2&amp;nr=2624&amp;name=Ryback"">Ryback</a> and <a href=""?id=2&amp;nr=2250&amp;name=Seth+Rollins"">Seth Rollins</a> and <a href=""?id=2&amp;nr=2641&amp;name=Sheamus"">Sheamus</a> and <a href=""?id=2&amp;nr=2011&amp;name=The+Great+Khali"">The Great Khali</a> and <a href=""?id=2&amp;nr=1590&amp;name=The+Miz"">The Miz</a> (55:05)","<a href=""?id=1&amp;nr=102381"">WWE Royal Rumble 2014</a> - Pay Per View @ CONSOL Energy Center in Pittsburgh, Pennsylvania, USA"
2014-01-26,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWE World Heavyweight Title</a>: ","<a href=""?id=2&amp;nr=998&amp;name=Randy+Orton"">Randy Orton</a> (c) defeats <a href=""?id=2&amp;nr=691&amp;name=John+Cena"">John Cena</a> (20:54)","<a href=""?id=1&amp;nr=102381"">WWE Royal Rumble 2014</a> - Pay Per View @ CONSOL Energy Center in Pittsburgh, Pennsylvania, USA"
2013-12-15,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=200&amp;name=R-Truth"">R-Truth</a> defeats <a href=""?id=2&amp;nr=4258&amp;name=Brodus+Clay"">Brodus Clay</a> (6:02)","<a href=""?id=1&amp;nr=94383"">WWE TLC: Tables, Ladders &amp; Chairs 2013</a> - Pay Per View @ Toyota Center in Houston, Texas, USA"
2013-12-15,World Wrestling Entertainment,No Disqualification: ,"<a href=""?id=2&amp;nr=3687&amp;name=Kofi+Kingston"">Kofi Kingston</a> defeats <a href=""?id=2&amp;nr=1590&amp;name=The+Miz"">The Miz</a> (8:00)","<a href=""?id=1&amp;nr=94383"">WWE TLC: Tables, Ladders &amp; Chairs 2013</a> - Pay Per View @ Toyota Center in Houston, Texas, USA"
2013-12-15,World Wrestling Entertainment,Three On One Handicap: ,"<a href=""?id=2&amp;nr=80&amp;name=CM+Punk"">CM Punk</a> defeats <a href=""?id=29&amp;nr=1254&amp;name=The+Shield"">The Shield</a> (<a href=""?id=2&amp;nr=3940&amp;name=Dean+Ambrose"">Dean Ambrose</a>, <a href=""?id=2&amp;nr=9967&amp;name=Roman+Reigns"">Roman Reigns</a> &amp; <a href=""?id=2&amp;nr=2250&amp;name=Seth+Rollins"">Seth Rollins</a>) (13:41)","<a href=""?id=1&amp;nr=94383"">WWE TLC: Tables, Ladders &amp; Chairs 2013</a> - Pay Per View @ Toyota Center in Houston, Texas, USA"
2013-12-15,World Wrestling Entertainment,Three On One Handicap: ,"<a href=""?id=29&amp;nr=1269&amp;name=The+Wyatt+Family"">The Wyatt Family</a> (<a href=""?id=2&amp;nr=7659&amp;name=Bray+Wyatt"">Bray Wyatt</a>, <a href=""?id=2&amp;nr=9368&amp;name=Erick+Rowan"">Erick Rowan</a> &amp; <a href=""?id=2&amp;nr=5244&amp;name=Luke+Harper"">Luke Harper</a>) defeat <a href=""?id=2&amp;nr=86&amp;name=Daniel+Bryan"">Daniel Bryan</a> (12:25)","<a href=""?id=1&amp;nr=94383"">WWE TLC: Tables, Ladders &amp; Chairs 2013</a> - Pay Per View @ Toyota Center in Houston, Texas, USA"
2013-12-15,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=904"">WWE Divas Title</a>: ","<a href=""?id=2&amp;nr=8817&amp;name=AJ+Lee"">AJ Lee</a> (c) defeats <a href=""?id=2&amp;nr=2048&amp;name=Natalya"">Natalya</a> (6:35)","<a href=""?id=1&amp;nr=94383"">WWE TLC: Tables, Ladders &amp; Chairs 2013</a> - Pay Per View @ Toyota Center in Houston, Texas, USA"
2013-12-15,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWE Heavyweight Title</a>  / <a href=""?id=5&amp;nr=17"">World Heavyweight Title</a> Unification Tables, Ladders &amp; Chairs: ","<a href=""?id=2&amp;nr=998&amp;name=Randy+Orton"">Randy Orton</a> (c) [WWE] defeats <a href=""?id=2&amp;nr=691&amp;name=John+Cena"">John Cena</a> (c) [World] (24:35) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=94383"">WWE TLC: Tables, Ladders &amp; Chairs 2013</a> - Pay Per View @ Toyota Center in Houston, Texas, USA"
2013-12-15,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=16"">WWE Intercontinental Title</a>: ","<a href=""?id=2&amp;nr=8880&amp;name=Big+E.+Langston"">Big E. Langston</a> (c) defeats <a href=""?id=2&amp;nr=636&amp;name=Damien+Sandow"">Damien Sandow</a> (6:27)","<a href=""?id=1&amp;nr=94383"">WWE TLC: Tables, Ladders &amp; Chairs 2013</a> - Pay Per View @ Toyota Center in Houston, Texas, USA"
2013-12-15,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=61"">WWE Tag Team Title</a> Fatal Four Way Elimination: ","<a href=""?id=2&amp;nr=3686&amp;name=Cody+Rhodes"">Cody Rhodes</a> &amp; <a href=""?id=2&amp;nr=917&amp;name=Goldust"">Goldust</a> (c) defeat <a href=""?id=29&amp;nr=1342&amp;name=The+Real+Americans"">The Real Americans</a> (<a href=""?id=2&amp;nr=257&amp;name=Antonio+Cesaro"">Antonio Cesaro</a> &amp; <a href=""?id=2&amp;nr=4071&amp;name=Jack+Swagger"">Jack Swagger</a>) and <a href=""?id=2&amp;nr=5271&amp;name=Curtis+Axel"">Curtis Axel</a> &amp; <a href=""?id=2&amp;nr=2624&amp;name=Ryback"">Ryback</a> and <a href=""?id=2&amp;nr=604&amp;name=Rey+Mysterio"">Rey Mysterio</a> &amp; <a href=""?id=2&amp;nr=712&amp;name=The+Big+Show"">The Big Show</a> (21:04)","<a href=""?id=1&amp;nr=94383"">WWE TLC: Tables, Ladders &amp; Chairs 2013</a> - Pay Per View @ Toyota Center in Houston, Texas, USA"
2013-11-24,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=80&amp;name=CM+Punk"">CM Punk</a> &amp; <a href=""?id=2&amp;nr=86&amp;name=Daniel+Bryan"">Daniel Bryan</a> defeat <a href=""?id=29&amp;nr=1269&amp;name=The+Wyatt+Family"">The Wyatt Family</a> (<a href=""?id=2&amp;nr=9368&amp;name=Erick+Rowan"">Erick Rowan</a> &amp; <a href=""?id=2&amp;nr=5244&amp;name=Luke+Harper"">Luke Harper</a>) (16:54)","<a href=""?id=1&amp;nr=98034"">WWE Survivor Series 2013</a> - Pay Per View @ TD Garden in Boston, Massachusetts, USA"
2013-11-24,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=437&amp;name=Mark+Henry"">Mark Henry</a> defeats <a href=""?id=2&amp;nr=2624&amp;name=Ryback"">Ryback</a> (4:47)","<a href=""?id=1&amp;nr=98034"">WWE Survivor Series 2013</a> - Pay Per View @ TD Garden in Boston, Massachusetts, USA"
2013-11-24,World Wrestling Entertainment,Survivor Series 14 Man Elimination: ,"<a href=""?id=2&amp;nr=13511&amp;name=Eva+Marie"">Eva Marie</a>, <a href=""?id=2&amp;nr=13934&amp;name=JoJo"">JoJo</a>, <a href=""?id=2&amp;nr=2048&amp;name=Natalya"">Natalya</a>, <a href=""?id=28&amp;nr=1046&amp;name=The+Bella+Twins"">The Bella Twins</a> (<a href=""?id=2&amp;nr=5571&amp;name=Brie+Bella"">Brie Bella</a> &amp; <a href=""?id=2&amp;nr=5572&amp;name=Nikki+Bella"">Nikki Bella</a>) &amp; <a href=""?id=28&amp;nr=4865&amp;name=The+Funkadactyls"">The Funkadactyls</a> (<a href=""?id=2&amp;nr=11635&amp;name=Cameron"">Cameron</a> &amp; <a href=""?id=2&amp;nr=8819&amp;name=Naomi"">Naomi</a>) defeat <a href=""?id=2&amp;nr=8817&amp;name=AJ+Lee"">AJ Lee</a>, <a href=""?id=2&amp;nr=8818&amp;name=Aksana"">Aksana</a>, <a href=""?id=2&amp;nr=3585&amp;name=Alicia+Fox"">Alicia Fox</a>, <a href=""?id=2&amp;nr=9588&amp;name=Kaitlyn"">Kaitlyn</a>, <a href=""?id=2&amp;nr=4293&amp;name=Rosa+Mendes"">Rosa Mendes</a>, <a href=""?id=2&amp;nr=11768&amp;name=Summer+Rae"">Summer Rae</a> &amp; <a href=""?id=2&amp;nr=8769&amp;name=Tamina+Snuka"">Tamina Snuka</a> (11:29)","<a href=""?id=1&amp;nr=98034"">WWE Survivor Series 2013</a> - Pay Per View @ TD Garden in Boston, Massachusetts, USA"
2013-11-24,World Wrestling Entertainment,Survivor Series Elimination: ,"<a href=""?id=29&amp;nr=1342&amp;name=The+Real+Americans"">The Real Americans</a> (<a href=""?id=2&amp;nr=257&amp;name=Antonio+Cesaro"">Antonio Cesaro</a> &amp; <a href=""?id=2&amp;nr=4071&amp;name=Jack+Swagger"">Jack Swagger</a>) &amp; <a href=""?id=29&amp;nr=1254&amp;name=The+Shield"">The Shield</a> (<a href=""?id=2&amp;nr=3940&amp;name=Dean+Ambrose"">Dean Ambrose</a>, <a href=""?id=2&amp;nr=9967&amp;name=Roman+Reigns"">Roman Reigns</a> &amp; <a href=""?id=2&amp;nr=2250&amp;name=Seth+Rollins"">Seth Rollins</a>) defeat <a href=""?id=2&amp;nr=3686&amp;name=Cody+Rhodes"">Cody Rhodes</a>, <a href=""?id=2&amp;nr=917&amp;name=Goldust"">Goldust</a>, <a href=""?id=2&amp;nr=604&amp;name=Rey+Mysterio"">Rey Mysterio</a> &amp; <a href=""?id=28&amp;nr=1689&amp;name=The+Usos"">The Usos</a> (<a href=""?id=2&amp;nr=7350&amp;name=Jey+Uso"">Jey Uso</a> &amp; <a href=""?id=2&amp;nr=7351&amp;name=Jimmy+Uso"">Jimmy Uso</a>) (23:28)","<a href=""?id=1&amp;nr=98034"">WWE Survivor Series 2013</a> - Pay Per View @ TD Garden in Boston, Massachusetts, USA"
2013-11-24,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWE Heavyweight Title</a>: ","<a href=""?id=2&amp;nr=998&amp;name=Randy+Orton"">Randy Orton</a> (c) defeats <a href=""?id=2&amp;nr=712&amp;name=The+Big+Show"">The Big Show</a> (11:08)","<a href=""?id=1&amp;nr=98034"">WWE Survivor Series 2013</a> - Pay Per View @ TD Garden in Boston, Massachusetts, USA"
2013-11-24,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=16"">WWE Intercontinental Title</a>: ","<a href=""?id=2&amp;nr=8880&amp;name=Big+E.+Langston"">Big E. Langston</a> (c) defeats <a href=""?id=2&amp;nr=5271&amp;name=Curtis+Axel"">Curtis Axel</a> (5:57)","<a href=""?id=1&amp;nr=98034"">WWE Survivor Series 2013</a> - Pay Per View @ TD Garden in Boston, Massachusetts, USA"
2013-11-24,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=17"">World Heavyweight Title</a>: ","<a href=""?id=2&amp;nr=691&amp;name=John+Cena"">John Cena</a> (c) defeats <a href=""?id=2&amp;nr=1407&amp;name=Alberto+Del+Rio"">Alberto Del Rio</a> (18:50)","<a href=""?id=1&amp;nr=98034"">WWE Survivor Series 2013</a> - Pay Per View @ TD Garden in Boston, Massachusetts, USA"
2013-10-27,World Wrestling Entertainment,,"<a href=""?id=28&amp;nr=4347&amp;name=Los+Matadores"">Los Matadores</a> (<a href=""?id=2&amp;nr=1860&amp;name=Diego"">Diego</a> &amp; <a href=""?id=2&amp;nr=4441&amp;name=Fernando"">Fernando</a>) defeat <a href=""?id=29&amp;nr=1342&amp;name=The+Real+Americans"">The Real Americans</a> (<a href=""?id=2&amp;nr=257&amp;name=Antonio+Cesaro"">Antonio Cesaro</a> &amp; <a href=""?id=2&amp;nr=4071&amp;name=Jack+Swagger"">Jack Swagger</a>) (5:30)","<a href=""?id=1&amp;nr=99426"">WWE Hell In A Cell 2013</a> - Pay Per View @ AmericanAirlines Arena in Miami, Florida, USA"
2013-10-27,World Wrestling Entertainment,Hell In A Cell Two On One Handicap: ,"<a href=""?id=2&amp;nr=80&amp;name=CM+Punk"">CM Punk</a> defeats <a href=""?id=2&amp;nr=664&amp;name=Paul+Heyman"">Paul Heyman</a> &amp; <a href=""?id=2&amp;nr=2624&amp;name=Ryback"">Ryback</a> (13:50)","<a href=""?id=1&amp;nr=99426"">WWE Hell In A Cell 2013</a> - Pay Per View @ AmericanAirlines Arena in Miami, Florida, USA"
2013-10-27,World Wrestling Entertainment,Mixed: ,"<a href=""?id=2&amp;nr=1704&amp;name=Fandango"">Fandango</a> &amp; <a href=""?id=2&amp;nr=11768&amp;name=Summer+Rae"">Summer Rae</a> defeat <a href=""?id=2&amp;nr=2048&amp;name=Natalya"">Natalya</a> &amp; <a href=""?id=2&amp;nr=2011&amp;name=The+Great+Khali"">The Great Khali</a> (4:48)","<a href=""?id=1&amp;nr=99426"">WWE Hell In A Cell 2013</a> - Pay Per View @ AmericanAirlines Arena in Miami, Florida, USA"
2013-10-27,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=904"">WWE Divas Title</a>: ","<a href=""?id=2&amp;nr=8817&amp;name=AJ+Lee"">AJ Lee</a> (c) defeats <a href=""?id=2&amp;nr=5571&amp;name=Brie+Bella"">Brie Bella</a> (5:35)","<a href=""?id=1&amp;nr=99426"">WWE Hell In A Cell 2013</a> - Pay Per View @ AmericanAirlines Arena in Miami, Florida, USA"
2013-10-27,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWE Heavyweight Title</a> Hell In A Cell Match (vakant) (Special Referee: Shawn Michaels): ","<a href=""?id=2&amp;nr=998&amp;name=Randy+Orton"">Randy Orton</a> defeats <a href=""?id=2&amp;nr=86&amp;name=Daniel+Bryan"">Daniel Bryan</a> (22:17) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=99426"">WWE Hell In A Cell 2013</a> - Pay Per View @ AmericanAirlines Arena in Miami, Florida, USA"
2013-10-27,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=61"">WWE Tag Team Title</a> Triple Threat: ","<a href=""?id=2&amp;nr=3686&amp;name=Cody+Rhodes"">Cody Rhodes</a> &amp; <a href=""?id=2&amp;nr=917&amp;name=Goldust"">Goldust</a> (c) defeat <a href=""?id=29&amp;nr=1254&amp;name=The+Shield"">The Shield</a> (<a href=""?id=2&amp;nr=9967&amp;name=Roman+Reigns"">Roman Reigns</a> &amp; <a href=""?id=2&amp;nr=2250&amp;name=Seth+Rollins"">Seth Rollins</a>) and <a href=""?id=28&amp;nr=1689&amp;name=The+Usos"">The Usos</a> (<a href=""?id=2&amp;nr=7350&amp;name=Jey+Uso"">Jey Uso</a> &amp; <a href=""?id=2&amp;nr=7351&amp;name=Jimmy+Uso"">Jimmy Uso</a>) (14:38)","<a href=""?id=1&amp;nr=99426"">WWE Hell In A Cell 2013</a> - Pay Per View @ AmericanAirlines Arena in Miami, Florida, USA"
2013-10-27,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=62"">WWE United States Title</a>: ","<a href=""?id=2&amp;nr=8880&amp;name=Big+E.+Langston"">Big E. Langston</a> defeats <a href=""?id=2&amp;nr=3940&amp;name=Dean+Ambrose"">Dean Ambrose</a> (c) by Count Out (8:43)","<a href=""?id=1&amp;nr=99426"">WWE Hell In A Cell 2013</a> - Pay Per View @ AmericanAirlines Arena in Miami, Florida, USA"
2013-10-27,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=17"">World Heavyweight Title</a>: ","<a href=""?id=2&amp;nr=691&amp;name=John+Cena"">John Cena</a> defeats <a href=""?id=2&amp;nr=1407&amp;name=Alberto+Del+Rio"">Alberto Del Rio</a> (c) (15:05) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=99426"">WWE Hell In A Cell 2013</a> - Pay Per View @ AmericanAirlines Arena in Miami, Florida, USA"
2013-10-06,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=7659&amp;name=Bray+Wyatt"">Bray Wyatt</a> defeats <a href=""?id=2&amp;nr=3687&amp;name=Kofi+Kingston"">Kofi Kingston</a> (8:27)","<a href=""?id=1&amp;nr=90784"">WWE Battleground 2013</a> - Pay Per View @ First Niagara Center in Buffalo, New York, USA"
2013-10-06,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=80&amp;name=CM+Punk"">CM Punk</a> defeats <a href=""?id=2&amp;nr=2624&amp;name=Ryback"">Ryback</a> (14:47)","<a href=""?id=1&amp;nr=90784"">WWE Battleground 2013</a> - Pay Per View @ First Niagara Center in Buffalo, New York, USA"
2013-10-06,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=3686&amp;name=Cody+Rhodes"">Cody Rhodes</a> &amp; <a href=""?id=2&amp;nr=917&amp;name=Goldust"">Goldust</a> defeat <a href=""?id=29&amp;nr=1254&amp;name=The+Shield"">The Shield</a> (<a href=""?id=2&amp;nr=9967&amp;name=Roman+Reigns"">Roman Reigns</a> &amp; <a href=""?id=2&amp;nr=2250&amp;name=Seth+Rollins"">Seth Rollins</a>) (13:54)","<a href=""?id=1&amp;nr=90784"">WWE Battleground 2013</a> - Pay Per View @ First Niagara Center in Buffalo, New York, USA"
2013-10-06,World Wrestling Entertainment,,"<a href=""?id=29&amp;nr=1342&amp;name=The+Real+Americans"">The Real Americans</a> (<a href=""?id=2&amp;nr=257&amp;name=Antonio+Cesaro"">Antonio Cesaro</a> &amp; <a href=""?id=2&amp;nr=4071&amp;name=Jack+Swagger"">Jack Swagger</a>) defeat <a href=""?id=2&amp;nr=3689&amp;name=Santino+Marella"">Santino Marella</a> &amp; <a href=""?id=2&amp;nr=2011&amp;name=The+Great+Khali"">The Great Khali</a> (7:11)","<a href=""?id=1&amp;nr=90784"">WWE Battleground 2013</a> - Pay Per View @ First Niagara Center in Buffalo, New York, USA"
2013-10-06,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=904"">WWE Divas Title</a>: ","<a href=""?id=2&amp;nr=8817&amp;name=AJ+Lee"">AJ Lee</a> (c) defeats <a href=""?id=2&amp;nr=5571&amp;name=Brie+Bella"">Brie Bella</a> (6:37)","<a href=""?id=1&amp;nr=90784"">WWE Battleground 2013</a> - Pay Per View @ First Niagara Center in Buffalo, New York, USA"
