id,name,rating,current_gimmick,age,promotion,brand,active_roles,birthplace,gender,height,weight,www,alter_egos,roles,debut,experience,wrestling_style,nicknames,signature_moves,trainer,background,career_end,day_of_death,active
752,Ricky Morton,6.82,Ricky Morton,65.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler,Trainer","Nashville, Tennessee, USA",male,71.0,227.0,https://twitter.com/realrickymorton;http://www.rickymortononline.com;http://www.facebook.com/rickey.morton.33,"Richard Morton,Ricky Morton,Rick Morton","Singles Wrestler,Tag Team Wrestler,Trainer",1977,45.0,Techniker,"Punky,Rock'n'Roll","Flying High Cross Body,Calf Branding,Dropkick,Roll-Up",,,,,False
703,Robert Gibson,6.3,Robert Gibson,63.0,Freelancer,,"Tag Team Wrestler,Road Agent,Trainer","Pensacola, Florida, USA",male,71.0,224.0,https://twitter.com/therobertgibson;https://www.facebook.com/TheRobertGibson;https://www.facebook.com/robert.gibson.100,"Robert Fuller Jr.,Robert Gibson,Reuben Gibson,Ruben Gold,Ruben Goldstein","Tag Team Wrestler,Road Agent,Trainer",1974,48.0,Techniker,"Hoot,Rock'n'Roll","Gibson Leglock,Missle Dropkick,Rock And Roll Over (Swinging Neckbreaker)",,,,,False
1236,August Smisl,6.57,,,,,,"Bruck an der Mur, Steiermark, Österreich",male,76.0,293.0,https://www.facebook.com/gustl.smisl,"August Smisl,Joseph August","Singles Wrestler,Tag Team Wrestler",1992,6.0,Powerhouse,Gustl,Fireman's Carry Throw,Otto Wanz,"Judo,Kraftsport",1998,,False
236,Brakus,0.73,,,,,,"Münster, Nordrhein-Westfalen, Deutschland",male,71.0,301.0,https://www.facebook.com/Achim-Albrecht-490914597594599/,"Achim Albrecht,Arachnis,Argo,Brakus",Singles Wrestler,30.11.1996,3.0,Powerhouse,Mr. Universe,Full Nelson,Tom Prichard,"Bodybuilding,Rudern",1999,,False
142,Tom Brandi,3.71,Tom Brandi,55.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler","King Of Prussia, Pennsylvania, USA",male,74.0,255.0,https://www.facebook.com/tom.brandi.9,"Johnny Gunn,Patriot,Salvatore Sincere,Tom Brandi","Singles Wrestler,Tag Team Wrestler",14.09.1985,36.0,Techniker,,House Quake,King Kaluha,,,,False
4027,Octagoncito,,Octagoncito,48.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler",Mexiko,male,52.0,101.0,https://www.facebook.com/gabriel.acopa.142;http://www.myspace.com/octagoncito0474,"Astrito,Mini Chupacabra,Mini Mariachi,Mosaic,Octagoncito","Singles Wrestler,Tag Team Wrestler",25.11.1990,31.0,"Techniker,High Flyer",,Tope Suicida,"Anima, Rayo Vengador & El Torbellino",,,,False
1774,Mascarita Sagrada,8.29,Mascarita Sagrada,57.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler","Zacatecas, Mexiko",male,53.0,92.0,http://www.myspace.com/mascaritasagrada,"Mascarita Sagrada,Mini Nova,Nova,Pequeno Lucky,Little Lucky,Mr. Lucky","Singles Wrestler,Tag Team Wrestler",22.11.1989,32.0,"Techniker,High Flyer",,"Huracanrana,Plancha Suicida",Genaro Contreras & Muralla Sangrienta I,,,,False
1798,Piratita Morgan,,,,,,,Mexiko,male,55.0,176.0,,"Battalion,Payasito Rojo,Coquito Rojo,Piratita Morgan,Morgan Jr.",Singles Wrestler,22.09.1989,28.0,Allrounder,,,,,,07.07.2018,False
24,Espectrito II,5.83,,,,,,"Tetala, Tlaxcala, Mexiko",male,55.0,121.0,,"Espectrito II,Mini Black Cat,Mini Mankind,Tarantula","Singles Wrestler,Tag Team Wrestler",1994,15.0,High Flyer,,Powerbomb,,,30.06.2009,30.06.2009,False
3455,Glen Kulka,,,,,,,"Edmonton, Alberta, Canada",male,77.0,275.0,https://twitter.com/GlennKulka68;https://www.facebook.com/glenn.kulka1?ref=ts&fref=ts,Glen Kulka,"Singles Wrestler,WWE Development Wrestler",1997,3.0,,,Kulka Driver,Bret Hart & Leo Burke,Football,2000,,False
199,Don Callis,7.63,Don Callis,58.0,All Elite Wrestling,,"Manager,Color Commentator","Winnipeg, Manitoba, Canada",male,74.0,231.0,https://twitter.com/thedoncallis,"Cyrus,Cyrus The Virus,Don Callis,Don Casablancas,Jackyl,General,Natural,Sidewinder Singh","Singles Wrestler,Tag Team Wrestler,Booker,Promoter,Manager,Color Commentator,On-Air Official",1989,15.0,,"The Invisible Hand,The Virus",Callis Claw,Tony Condello,,2004,,False
1537,Rambo,6.73,,,,,,"Montreal, Quebec, Canada",male,77.0,286.0,,"Jean Le Force,Luc Poirier,Poirier,Lumberjack,Masked Marvel,Mercenary,Rambo,Monsieur Rambo,Sniper","Singles Wrestler,Tag Team Wrestler",1982,17.0,"Allrounder,Powerhouse",,"Reverse Flying Elbow,Flying Clothesline,Bulldog,Backbreaker",Edouard Carpentier,Diskuswerfen,04.12.1999,,False
385,Brian Pillman,8.5,,,,,,"Norwood, Ohio, USA",male,70.0,227.0,,"Brian Pillman,Flyin' Brian,Yellow Dog","Singles Wrestler,Tag Team Wrestler,Color Commentator",25.10.1986,10.0,"Allrounder,Techniker","Flyin',The Loose Cannon,Ticking Time Bomb","Flying High Cross Body,Air Pillman,California Dreamin'",Keith Hart & Kim Wood,Football,04.10.1997,05.10.1997,False
380,Tom Prichard,5.41,Tom Prichard,62.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler,Road Agent,Trainer","Houston, Texas, USA",male,70.0,220.0,http://www.drtomprichard.com;https://twitter.com/drtomprichard;https://www.facebook.com/tom.prichard.18;https://www.facebook.com/Doctor-of-Desire-Tom-Prichard-419949228047563,"Blue Blazer,Dr. Ben Casey,Dr. X,Tom Price,Tom Prichard,Zip","Singles Wrestler,Tag Team Wrestler,Road Agent,Trainer",20.10.1979,42.0,Techniker,"Doctor Of Desire,Dr.",,Iron Sheik,,,,False
555,Devon Storm,5.77,Devon Storm,48.0,Freelancer,,Singles Wrestler,"Rutherford, New Jersey, USA",male,74.0,213.0,http://www.christopherfordpt.com;https://www.facebook.com/profile.php?id=100006204917650;https://twitter.com/wcwcrowbar,"Chris Ford,Crowbar,Devon Storm,Judas,Salem,Tempest",Singles Wrestler,01.1992,30.0,Allrounder,Dangerous,Thunderclap Brainbuster,"Mike Sharpe, Hugh Morrus & Gino Caruso",,,,False
89,Doug Furnas,6.98,,,,,,"Miami, Oklahoma, USA",male,71.0,242.0,,"Can-Am Express II,Doug Furnas","Singles Wrestler,Tag Team Wrestler",1986,14.0,"Techniker,Powerhouse",,"Frankensteiner,Canadian Backbreaker,German Suplex","Rick Conners, Davey Rich & Johnny Rich","Gewichtheben,Football",2000,02.03.2012,False
160,Dirty White Boy,3.97,,,,,,"Knoxville, Tennessee, USA",male,72.0,299.0,,"American Eagle I,Dirty White Boy,Grappler #2,Mighty Yankee,TL Hopper,Tony Anthony,Uncle Cletus","Singles Wrestler,Promoter,Manager",1980,26.0,Brawler,,Bucksnort Blaster,Rick Conners,Football,2006,,False
1023,Tony DeVito,4.31,Tony DeVito,50.0,Freelancer,,Trainer,"Newburgh, New York, USA",male,68.0,246.0,https://www.facebook.com/tony.devito.9,"DeVito,Tony DeVito,Macho Libre","Singles Wrestler,Tag Team Wrestler,Trainer",1992,30.0,Allrounder,,"Carnage Plex,Moonsault,Bronx Bomb",David Schultz,,,,False
811,Big Titan,2.76,,,,,,"Calgary, Alberta, Canada",male,78.0,286.0,,"Big Titan,Rick Titan,Mega Mask,Razor Ramon,Slice Ramirez,Ti Do","Singles Wrestler,Tag Team Wrestler,Trainer",06.11.1989,12.0,Powerhouse,Free Spirit,"Titan Bomb (Powerbomb),Razor's Edge,Chokeslam,Exploider,Stretch Slam",,Basketball,2001,20.09.2019,False
7487,Ricky Rockett,,,,,,,"Knox, Indiana, USA",male,69.0,207.0,,Ricky Rockett,Singles Wrestler,1990,32.0,Techniker,,,,,,,False
115,Buddy Landel,5.96,,,,,,"Knoxville, Tennessee, USA",male,72.0,235.0,http://www.ddtdigest.com/landel,"Buddy Landel,Buddy Roop","Singles Wrestler,Tag Team Wrestler",03.1979,31.0,Techniker,Nature Boy,"Figur Four Leglock,Corkscrew Elbow Drop",Boris Malenko,Ringen,2010,22.06.2015,False
1290,Jose Lothario,7.31,,,,,,"San Antonio, Texas, USA",male,70.0,227.0,,"Joe Garcia,Jose Lothario,El Gran Lothario,El Gran Lotario,Lotario,Great Lotario,Great Lothario,Texas Ranger","Singles Wrestler,Promoter,Manager,Trainer",1956,62.0,Techniker,Super Sock,Cobra Twist,,,,06.11.2018,False
837,Jim Cornette,7.81,Jim Cornette,60.0,Freelancer,,Manager,"Louisville, Kentucky, USA",male,72.0,231.0,https://twitter.com/TheJimCornette;http://www.jimcornette.com;https://www.youtube.com/channel/UClkZ_CUNwGavQJy2UAYhfXA,"Jim Cornette,James E. Cornette","Road Agent,Booker,Promoter,Writer,Manager,Interviewer,Play-by-Play Commentator,Color Commentator,On-Air Official,Backstage Helper",,,,"General,The Louisville Slugger",,"One Man Gang, Jesse Barr & Adrian Street",,,,False
283,Dutch Mantel,6.18,Dutch Mantel,72.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler,Booker,Color Commentator",USA,male,71.0,224.0,http://www.DutchMantell.com;https://twitter.com/DirtyDutchman1;https://www.facebook.com/Dutch.Mantell,"Chris Gallagher,Dutch Bass,Dutch Mantel,Dutch Mantell,Texas Dirt,Uncle Zebekiah,Zebekiah,Wayne Cowan,Zeb Colter","Singles Wrestler,Tag Team Wrestler,Booker,Manager,Color Commentator",1972,50.0,Brawler,"Dirty,El Sucio",,,,,,False
768,Chris Candido,6.7,,,,,,"Edison, New Jersey, USA",male,69.0,231.0,,"Avenger,Blonde Bomber,Chris Candido,Chris Candito,Sir Christopher Candido,Skip,Underdog","Singles Wrestler,Tag Team Wrestler",1990,15.0,Techniker,"Hard Knox,No Gimmicks Needed,The Suicide Blonde","Blonde Bombshell,New Jersey Jam,Reverse Piledriver,Superplex",Larry Sharpe,,2005,28.04.2005,False
7325,Mike Khoury,,,,,,,"Maryland City, Maryland, USA",male,,229.0,,"Michael Sweet,Mike Khoury",Singles Wrestler,,,Allrounder,King Kong,,,,,,False
1114,Alofa,7.03,Alofa,52.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler",Samoa,male,74.0,363.0,http://twitter.com/LloydAnoai;http://myspace.com/greatalofa;http://www.facebook.com/lanoai1,"Fred Williams,Headshrinker Alofa,Alofa,LA Smooth,Lloyd Anoai,Lloyd Anoa'i,Samoan Warrior,Tahiti,Tahitian Savage,Tahitian Warrior","Singles Wrestler,Tag Team Wrestler",1987,35.0,Brawler,,Samoan Drop,Afa & Sika,,,,False
68,Doug Gilbert,5.33,Doug Gilbert,53.0,Freelancer,,Singles Wrestler,"Lexington, Tennessee, USA",male,72.0,242.0,https://www.facebook.com/dangerousdouggilbert;https://www.facebook.com/DangerousDG1;https://twitter.com/DANGEROUSDG1,"Dark Patriot,Doug Gilbert,Enforcer,Freddie Krueger,Nightmare Freddy,Jason,Raider,Terrorist,Wrestling Machine 2",Singles Wrestler,1986,36.0,Allrounder,,"D-Bomb,Scud Missile",Tommy Gilbert,,,,False
362,Jinsei Shinzaki,7.39,Jinsei Shinzaki,55.0,Michinoku Pro Wrestling,,Singles Wrestler,"Tokushima, Japan",male,71.0,238.0,https://www.facebook.com/shinzakijinsei.official;http://tokushimaramen.com,"Hakushi,Jinsei Shinzaki,Mongolian Yuga,Shikokuemon Saburo","Singles Wrestler,Tag Team Wrestler,Promoter",19.11.1992,29.0,Techniker,The White Angel,"Praying Powerbomb,Flying Shoulder Tackle,Diving Headbutt,Dragon Screw,Ogami Watari (Rope Walk Chop)",Gran Hamada,"Ringen,Fußball",,,False
336,Shane Douglas,7.11,Shane Douglas,57.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler,Road Agent,Promoter,Manager,Interviewer,Trainer","Pittsburgh, Pennsylvania, USA",male,72.0,244.0,http://www.FranchiseFansite.com;http://www.facebook.com/Shane.Douglas.965;https://twitter.com/TheFranchiseSD,"Mike Kelly,Shane Douglas,Dean Douglas,Franchise,Troy Martin,Troy Orndorff","Singles Wrestler,Tag Team Wrestler,Road Agent,Promoter,Manager,Interviewer,Trainer",1982,40.0,"Allrounder,Techniker",The Franchise,"Belly-To-Belly Suplex,Franchiser,Pittsburgh Plunge",Dominic DeNucci,,,,False
9973,Antoine Roy,,,,,,,"Nashua, New Hampshire, USA",male,72.0,224.0,,"Antoine Roy,Antonio Roy,Slade,Tony Roy","Singles Wrestler,Tag Team Wrestler",1988,34.0,,,Inverted Driver,Killer Kowalski,,,,False
1110,Alundra Blayze,7.63,,,,,,"Mailand, Italien",female,70.0,150.0,https://twitter.com/Madusa_Rocks;http://www.Madusa.com;https://www.facebook.com/madusa.rocks/,"Alundra Blayze,Madusa Miceli,Madusa","Singles Wrestler,Trainer,On-Air Official,Valet",1984,16.0,Techniker,,Bridging German Suplex,Eddie Sharkey & AJW Dojo,"Turnen,Leichtathletik,Volleyball",17.09.2000,,False
808,Bertha Faye,4.34,,,,,,"Calgary, Alberta, Canada",female,67.0,260.0,,"Bertha Faye,Delta Dawn,Monster Ripper,La Monstra,La Monster,Rhonda Singh",Singles Wrestler,04.01.1979,22.0,"Brawler,Powerhouse",Monster,Powerbomb,Mildred Burke,,2001,27.07.2001,False
598,Doink   ,4.5,,,,,,"Newark, New Jersey, USA",male,72.0,242.0,,"Doink,Ray Apollo,Sgt. Krueger",Singles Wrestler,1985,37.0,,,"Stump Puller,Whoopie Cushion",,,,,False
1794,El Fuego,,El Fuego,53.0,Freelancer,,"Singles Wrestler,Trainer","Montevideo, Uruguay",male,70.0,209.0,,"Alva DeSilva,Desperado,El Fuego,El Fuego Kid,Rob Etcheverria,Rob Fuego","Singles Wrestler,Trainer",1991,31.0,Techniker,,Snapmare,Ron Hutchison & Sweet Daddy Siki,,,,False
976,John Kronus,6.9,,,,,,"Everett, Massachusetts, USA",male,75.0,255.0,,"John Kronus,Kronus","Singles Wrestler,Tag Team Wrestler",1989,13.0,Allrounder,,"450° Splash,Total Elimination",Killer Kowalski,,2002,18.07.2007,False
798,Mike Bell,4.0,,,,,,"New York City, New York, USA",male,70.0,257.0,,"Mike Bell,Mr. Grimm,Saber","Singles Wrestler,Tag Team Wrestler,Trainer",,,Allrounder,Mad Dog,"Dog Pound,Mid-Hudson Bridge",David Schultz & Paul Roma,Football,,14.12.2008,False
23618,Rico Suave  ,,,,,,,"Austin, Texas, USA",male,,,https://www.instagram.com/jeffgrettler;https://twitter.com/jeffgrettler,"Jeff Grettler,Jeff Brettler,Rico Suave",Singles Wrestler,,,,,,,,,,False
2866,Chad Fortune,3.92,,,,,,"Roswell, Georgia, USA",male,77.0,240.0,,"Chad Fortune,Travis","Singles Wrestler,Tag Team Wrestler",1994,6.0,Allrounder,,,WCW Power Plant,Football,2000,,False
127,Erik Watts,2.85,,,,,,"Oklahoma City, Oklahoma, USA",male,77.0,262.0,https://www.facebook.com/watts.erik,"Amarillo Slim,Erik Watts,Troy","Singles Wrestler,Tag Team Wrestler,On-Air Official",27.08.1992,14.0,Allrounder,,"Lights Out (STO),STF,E-Bomb,Powerslam","Jody Hamilton, Harley Race, Hiro Matsuda & Paul Orndorff","Ringen,Football",2006,,False
639,Jimmy del Ray,5.98,,,,,,"Grove City, Pennsylvania, USA",male,70.0,220.0,,"Jimmy Backlund,Jim Backlund,Jimmy del Ray,Jimmy Graffiti,Jimmy Richland,Jim Richland,Jomo Kenya","Singles Wrestler,Tag Team Wrestler,Manager,Trainer",1983,14.0,Techniker,Gigolo,Moonsault,The Mighty Yankee,,1997,06.12.2014,False
771,Bruiser Mastino,1.85,,,,,,"Omaha, Nebraska, USA",male,75.0,403.0,,"Bruiser Mastino,Terminator Mastino,Goldust's Bodyguard,Madd Mustafa,Mafiosi Mastino,Mantaur,Smoky Mountain Suprise,Tank","Singles Wrestler,Tag Team Wrestler",1988,34.0,"Brawler,Powerhouse",Turkish Terror,Stampede,,Ringen,,,False
2526,Candi Devine,5.33,,,,,,"Nashville, Tennessee, USA",female,70.0,147.0,https://www.facebook.com/Candi-Divine-Official-185748921462145;https://www.facebook.com/candi.divine.3,"Candi Devine,Lady Devine,Christy Monroe,Goddess",Singles Wrestler,1976,29.0,,,,"Don Fargo, Joey Rossi & Owen Henley",,2005,09.02.2022,False
935,Bull Nakano,8.72,,,,,,"Kawaguchi, Saitama, Japan",female,67.0,253.0,https://twitter.com/bullnakanokeiko,"Bull Nakano,Keiko Nakano","Singles Wrestler,Tag Team Wrestler",23.09.1983,14.0,"Allrounder,Powerhouse",,"Guillotine Legdrop,Bull's Poseidon,Lariat,Northern Light Suplex,Moonsault",,,1997,,False
1543,Steve Doll,3.58,,,,,,"Dallas, Texas, USA",male,72.0,240.0,,"Man Of The 90's,Southern Rocker,Steve Doll,Steve Dunn,Steven Dunn","Singles Wrestler,Tag Team Wrestler,Trainer",05.1985,16.0,Techniker,,The Chair,Fritz von Erich,,2001,22.03.2009,False
1958,Rex King,3.46,,,,,,"Geneva, New York, USA",male,72.0,246.0,,"Mark Smith,Rex King,Timothy Well","Singles Wrestler,Tag Team Wrestler",1987,17.0,Techniker,Sexy Rexy,,Dean Malenko,,2004,09.01.2017,False
3178,Gary Key,,,,,,,"California, USA",male,,,,"Gary Key,Gary Keyes,Tool","Singles Wrestler,Trainer",,,Brawler,The Crusher,Snuff Bomb,,,2002,,False
10269,Pink,,,,,,,"Lawrence, Massachusetts, USA",male,52.0,,,"Mighty Doom,Pink","Singles Wrestler,Manager",1990,5.0,Comedy/Gimmick,,,,,1995,16.12.2012,False
9216,Bad Boy Buck,,,,,,,"Pulaski, Virginia, USA",male,56.0,141.0,http://www.badboybuck.com/;https://www.facebook.com/buck.blevins.9,"Bad Boy Buck,Tadpole Buck,Wink",Singles Wrestler,1992,30.0,,,,Jimmy Valiant & Ricky Morton,,,07.05.2022,False
2254,Sakie Hasegawa,7.5,,,,,,"Tochigi, Japan",female,67.0,154.0,,"Blizzard Yuki,Blizzard YUKI,Sakie Hasegawa","Singles Wrestler,Tag Team Wrestler",07.12.1989,6.0,Techniker,,"Rolling Savate Kick,Uranage,Tope con Giro,Double-Arm Suplex,STF,Stretch Bomb",AJW Dojo,Karate,31.03.1996,,False
793,Scott Norton,6.45,Scott Norton,60.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler,Promoter","Minneapolis, Minnesota, USA",male,75.0,352.0,https://myspace.com/nortonsan;http://twitter.com/scottnorton;https://www.facebook.com/realscottnorton;https://www.instagram.com/scottflashnorton,Scott Norton,"Singles Wrestler,Tag Team Wrestler,Promoter",1989,33.0,Powerhouse,"Flapjack,Flash","Flashbreaker,Blockbuster,Powerbomb,Lariat,Shoulder Tackle,Powerslam","Verne Gagne, Masa Saito & Brad Rheingans","Armdrücken,Football",,,False
2000,Reno Riggins,4.8,,,,,,"Nashville, Tennessee, USA",male,71.0,229.0,,Reno Riggins,"Singles Wrestler,Tag Team Wrestler,Promoter,Color Commentator",1988,23.0,Techniker,,,Tojo Yamamoto,Football,2011,,False
7033,Tony Puccio,,,,,,,"New York City, New York, USA",male,72.0,506.0,,"Double Trouble I,Henchman,Mayhem,Tony Puccio","Singles Wrestler,Tag Team Wrestler",1987,35.0,Brawler,,Deathbed Hangman,Tony Altimore,,,,False
7034,Val Puccio,,,,,,,"New York City, New York, USA",male,71.0,506.0,http://www.myspace.com/bigvalbxny,"Chaos,Double Trouble II,Punisher,Val Puccio,Big Val,Big Val Puccio,Big Malley","Singles Wrestler,Tag Team Wrestler",1989,22.0,Brawler,,Deathbed Hangman,Johnny Rodz,,,07.01.2011,False
2279,Howard Finkel,9.41,,,,,,"New York City, New York, USA",male,68.0,167.0,http://www.facebook.com/WWEhowardfinkel;https://twitter.com/howardfinkel,Howard Finkel,"Ring Announcer,Backstage Helper",,,,The Fink,,,,,16.04.2020,False
1864,Kyoko Inoue,8.85,Kyoko Inoue,53.0,World Woman Pro-Wrestling Diana,,"Singles Wrestler,Tag Team Wrestler","Nanyo, Yamagata, Japan",female,65.0,238.0,,Kyoko Inoue,"Singles Wrestler,Tag Team Wrestler",10.10.1988,33.0,Techniker,,"Niagara Driver,Spidernest STF",AJW Dojo & Jaguar Yokota,,,,False
1000,Scott Putski,4.35,,,,,,"Austin, Texas, USA",male,71.0,260.0,,"Konnan 2000,Scott Putski","Singles Wrestler,Tag Team Wrestler",1986,36.0,Powerhouse,The Polish Prince,"Putski Bomb,Polish Hammer,Polish Driver",Ivan Putski,Football,,,False
4127,Jeff Gaylord,,,,,,,"Columbus, Ohio, USA",male,75.0,260.0,,"Black Knight,Hood,Jeff Gaylord,New Spoiler",Singles Wrestler,1985,13.0,"Allrounder,Powerhouse",The Missouri Tiger,,,Football,1998,,False
388,Axl Rotten,3.44,,,,,,"Baltimore, Maryland, USA",male,74.0,277.0,https://www.facebook.com/pages/AXL-ROTTEN/143271716377;https://twitter.com/AxlRottenECW;http://www.myspace.com/AxlRotten,Axl Rotten,"Singles Wrestler,Tag Team Wrestler,Trainer",1987,27.0,"Brawler,Hardcore",,SST,Jim Leon,,30.10.2014,04.02.2016,False
10777,Johnny Z,,Johnny Z,,Freelancer,,"Singles Wrestler,Tag Team Wrestler","Lexington, South Carolina, USA",male,,,,"Johnny Z,John Ziegler,Johnny Ziegler","Singles Wrestler,Tag Team Wrestler",,,,,,,,,,False
4165,Steve Ray,5.63,,,,,,"Kansas City, Missouri, USA",male,75.0,251.0,https://www.facebook.com/wildthingsteveeray;https://twitter.com/stevera40081354,Steve Ray,"Singles Wrestler,Tag Team Wrestler",,,Allrounder,Wild Thing,,,Football,1994,,False
4231,Frankie Lancaster,,Frankie Lancaster,,Freelancer,,"Singles Wrestler,Tag Team Wrestler","Florida, USA",male,73.0,238.0,,"Frankie Lancaster,Frank Lancaster,Frank Lang,Frank Lane,Frankie Lane,Heartbreaker Adonis","Singles Wrestler,Tag Team Wrestler",1982,40.0,Allrounder,"American Destroyer,The Thumper",,,,,,False
3454,Mickey Jay,6.82,,,,,,"Rock Island, Illinois, USA",male,67.0,,,"Mickey Jay,Mickie Henson","Singles Wrestler,Referee",,,Allrounder,,,Mike Graham & Steve Keirn,,,14.02.2022,False
881,Rocco Rock,6.17,,,,,,"Woodbridge Township, New Jersey, USA",male,70.0,251.0,,"Cheetah Kid,Col. DeKlerk,Executioner,Mario Savoldi,Rocco Rock","Singles Wrestler,Tag Team Wrestler",1978,24.0,Allrounder,Flyboy,Table Bomb,Afa,Boxen,2002,21.09.2002,False
2045,Johnny Grunge,5.63,,,,,,"Compton, California, USA",male,70.0,264.0,,"Equalizer Zap,Johnny Grunge,Johnny Rotten,Mike Durham,Troy Durham,Zap","Singles Wrestler,Tag Team Wrestler",1987,19.0,"Allrounder,Brawler",,"Table Bomb,The Drive-By",,,2006,16.02.2006,False
11348,Mark Thomas,,,,,,,"Ansonia, Connecticut, USA",male,,229.0,,Mark Thomas,Singles Wrestler,,,Allrounder,,,,,,,False
5876,Red Tyler,,,,,,,"Minneapolis, Minnesota, USA",male,71.0,240.0,,"Blackheart Destruction,Red Tyler",Singles Wrestler,,,Techniker,,,,,,,False
3326,Doug Somers,5.43,,,,,,"Minneapolis, Minnesota, USA",male,75.0,246.0,http://www.facebook.com/doug.somers1,"Doug Somers,Doug Summers","Singles Wrestler,Tag Team Wrestler,Referee",1971,41.0,"Allrounder,Techniker",Pretty Boy,,Harley Race,,23.02.2012,16.05.2017,False
103,Konnan,6.44,Konnan,57.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler,Booker,Promoter,Manager,Color Commentator,On-Air Official","Santiago de Cuba, Kuba",male,70.0,238.0,http://www.myspace.com/konnan619;https://twitter.com/#!/Konnan5150;https://www.facebook.com/KonnanOficial5150,"El Centurion,El Electrico,Konnan,Konnan El Barbaro,Latin Fury,Maximillion Moves,Relampago","Singles Wrestler,Tag Team Wrestler,Booker,Promoter,Manager,Color Commentator,On-Air Official",06.01.1987,35.0,Allrounder,"El Comandante,K-Dawg","Tequila Sunrise,187/Montezuma's Revenge,Face Jam,Zip Lock,Splash Mountain","Eddie Guerrero, Negro Casas, Rey Misterio & Super Astro","Boxen,Bodybuilding",,,False
1652,Chris Walker,3.2,,,,,,"Atlanta, Georgia, USA",male,73.0,253.0,,"Chris Walker,Wrestling Warrior",Singles Wrestler,1989,33.0,Powerhouse,Conan,Top Rope Cross Body,,,,,False
1002,Trevor Adonis,,,,,,,"Waukesha, Wisconsin, USA",male,70.0,229.0,http://www.angelfire.com/wrestling/trevoradonis;https://www.facebook.com/profile.php?id=100009487660840,"Jim Evans,Trevor Adonis","Singles Wrestler,Tag Team Wrestler",1982,37.0,Allrounder,,,Jake Milliman & Tom Stone,,,01.01.2019,False
