date,promotion,event_type,arena,location,event_name,event_id,match_type,match_length,participant_count,title_ids,title_names,title_change,winner_ids,winner_names,winning_team_ids,winning_team_names,loser_ids,loser_names,losing_team_ids,losing_team_names,drawer_ids,drawer_names,drawing_team_ids,drawing_team_names,gender
2022-01-05,All Elite Wrestling,TV-Show,Prudential Center,"Newark, New Jersey, USA",AEW Dark: Elevation #45,333576,,164.0,4,,,False,"4629,17025","Emi Sakura,Nyla Rose",,,"23406,9949","Skye Blue,Tina San Antonio",,,,,,,female
2022-01-05,All Elite Wrestling,TV-Show,Prudential Center,"Newark, New Jersey, USA",AEW Dynamite #118,328256,,362.0,2,,,False,1700,Malakai Black,,,20065,Brian Pillman Jr.,,,,,,,male
2022-01-05,All Elite Wrestling,TV-Show,Prudential Center,"Newark, New Jersey, USA",AEW Dynamite #118,328256,,47.0,2,,,False,22365,Shawn Dean,,,17012,MJF,,,,,,,male
2022-01-05,All Elite Wrestling,TV-Show,Prudential Center,"Newark, New Jersey, USA",AEW Dynamite #118,328256,,83.0,2,,,False,16006,Wardlow,,,-1,Antonio Zambrano,,,,,,,male
2022-01-05,All Elite Wrestling,TV-Show,Prudential Center,"Newark, New Jersey, USA",AEW Dark: Elevation #45,333576,,83.0,2,,,False,12277,Powerhouse Hobbs,,,-1,Ryan Clancy,,,,,,,male
2022-01-05,All Elite Wrestling,TV-Show,Prudential Center,"Newark, New Jersey, USA",AEW Rampage #23,328258,,199.0,2,,,False,24607,Hook,,,9087,Aaron Solo,,,,,,,male
2022-01-05,All Elite Wrestling,TV-Show,Prudential Center,"Newark, New Jersey, USA",AEW Rampage #23,328258,,490.0,4,,,False,"9434,12698","Riho,Ruby Soho",,,"17188,18784","Dr. Britt Baker DMD,Jamie Hayter",,,,,,,female
2022-01-05,All Elite Wrestling,TV-Show,Prudential Center,"Newark, New Jersey, USA",AEW Dark: Elevation #45,333576,,150.0,2,,,False,5596,Andrade El Idolo,,,5360,Avery Good,,,,,,,male
2022-01-05,All Elite Wrestling,TV-Show,Prudential Center,"Newark, New Jersey, USA",AEW Dark: Elevation #45,333576,,91.0,2,,,False,20610,Dante Martin,,,-1,Action Andretti,,,,,,,male
2021-12-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #117 - New Year's Smash,328306,,542.0,5,,,False,"2245,2243,20642","Jeff Parker,Matt Lee,Daniel Garcia",2,2point0,"12893,15052","Ortiz,Santana",2569,The Inner Circle,,,,,male
2021-12-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #117 - New Year's Smash,328306,,753.0,9,,,False,"7159,12068,18653,15417,99","Cash Wheeler,Dax Harwood,Isiah Kassidy,Marq Quen,Matt Hardy","5470,2914","FTR,The Hardy Family Office","18237,11924,10334,10343","Jungle Boy,Luchasaurus,Penta El Zero Miedo,Rey Fenix","8746,7400","Jurassic Express,The Lucha Brothers",,,,,male
2021-12-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Rampage #22 - New Year's Smash,328307,,663.0,2,,,False,18849,Darby Allin,,,14810,Anthony Bowens,,,,,,,male
2021-12-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #44,332887,,178.0,2,,,False,5596,Andrade El Idolo,,,-1,JP Harlow,,,,,,,male
2021-12-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #44,332887,,162.0,2,,,False,10084,Megan Bayne,,,23927,Leila Grey,,,,,,,female
2021-12-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #44,332887,,213.0,2,,,False,9434,Riho,,,-1,Valentina Rossi,,,,,,,female
2021-12-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #44,332887,,161.0,2,,,False,293,Scorpio Sky,,,-1,Ray Jaz,,,,,,,male
2021-12-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #44,332887,,228.0,4,,,False,"6215,6959","Alex Reynolds,John Silver",2663,The Dark Order,"17858,-1","Mike Orlando,Shayne Stetson",,,,,,,male
2021-12-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #117 - New Year's Smash,328306,AEW TBS Title Tournament Semi Final,659.0,2,5224,AEW TBS Title,False,23445,Jade Cargill,,,16209,Thunder Rosa,,,,,,,female
2021-12-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Rampage #22 - New Year's Smash,328307,AEW TNT Title,853.0,2,4578,AEW TNT Title,False,3686,Cody Rhodes,,,7216,Ethan Page,,,,,,,male
2021-12-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Rampage #22 - New Year's Smash,328307,Street Fight,642.0,4,,,False,"22619,18241","Anna Jay,Tay Conti",10312,TayJay,"17027,5376","Penelope Ford,The Bunny",,,,,,,female
2021-12-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #117 - New Year's Smash,328306,,885.0,5,,,False,"1768,4006","Bobby Fish,Kyle O'Reilly",4837,reDRagon,"3828,2963,2813","Chuck Taylor,Trent Beretta,Orange Cassidy",5164,Best Friends,,,,,male
2021-12-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #117 - New Year's Smash,328306,,84.0,2,,,False,16006,Wardlow,,,4174,Colin Delaney,,,,,,,male
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #44,332887,,238.0,2,,,False,61,Jay Lethal,,,19050,Troy Hollywood,,,,,,,male
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #124,333488,,182.0,4,,,False,"14810,19761","Anthony Bowens,Max Caster",9635,The Acclaimed,"18375,15590","Axton Ray,Blanco Loco",,,,,,,male
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #136,339289,,270.0,6,,,False,"9087,18841,7870","Aaron Solo,Nick Comoroto,QT Marshall",2915,The Factory,"22995,-1,18198","Adam Priest,Gus De La Vega,Invictus Khash",,,,,,,male
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #136,339289,,200.0,6,,,False,"6215,6959,20399","Alex Reynolds,John Silver,Ten",2663,The Dark Order,"-1,11153,24234","Brandon Bullock,Foxx Vinyer,Jameson Ryan",,,,,,,male
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #136,339289,,189.0,6,,,False,"20186,2397,5424","Alan Angels,Evil Uno,Stu Grayson",2663,The Dark Order,"20197,20341,20404","Alexander Zane,Jay Marte,Richard King",,,,,,,male
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #136,339289,,173.0,2,,,False,18241,Tay Conti,,,22086,Shalonce Royal,,,,,,,female
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #136,339289,,181.0,2,,,False,17025,Nyla Rose,,,17786,Kiera Hogan,,,,,,,female
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #44,332887,,139.0,2,,,False,18685,Jake Atlas,,,10297,Serpentico,,,,,,,male
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #136,339289,,175.0,2,,,False,4629,Emi Sakura,,,23927,Leila Grey,,,,,,,female
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #136,339289,,119.0,2,,,False,8526,Diamante,,,-1,Kelsey Heather,,,,,,,female
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #124,333488,,406.0,2,,,False,5741,Tony Nese,,,20186,Alan Angels,,,,,,,male
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #124,333488,,186.0,6,,,False,"20024,1081,23125","Austin Gunn,Billy Gunn,Colten Gunn",2808,The Gunn Club,"-1,16252,23249","Austin Green,Donnie Primetime,Rolando Perez",,,,,,,male
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #136,339289,,200.0,2,,,False,892,Frankie Kazarian,,,23470,Kaun,,,,,,,male
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #124,333488,,251.0,2,,,False,15284,Sammy Guevara,,,16983,Ho Ho Lun,,,,,,,male
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #124,333488,,98.0,2,,,False,20335,Marina Shafir,,,-1,Valentina Rossi,,,,,,,female
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #124,333488,,163.0,6,,,False,"20328,20630,22271","Kris Statlander,Leyla Hirsch,Red Velvet",,,"22127,15325,20128","Marina Tucker,Renee Michelle,Sofia Castillo",,,,,,,female
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #124,333488,,216.0,2,,,False,18784,Jamie Hayter,,,22971,Madi Wrenkowski,,,,,,,female
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #124,333488,,179.0,2,,,False,20610,Dante Martin,,,18956,Chandler Hopkins,,,,,,,male
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #124,333488,,366.0,2,,,False,20065,Brian Pillman Jr.,,,18677,JD Drake,,,,,,,male
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #124,333488,,128.0,2,,,False,1768,Bobby Fish,,,10624,Ryzin,,,,,,,male
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #124,333488,,92.0,2,,,False,22619,Anna Jay,,,22797,Dream Girl Ellie,,,,,,,female
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark: Elevation #44,332887,,176.0,2,,,False,23406,Skye Blue,,,-1,Angelica Risk,,,,,,,female
2021-12-28,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #124,333488,,286.0,2,,,False,12277,Powerhouse Hobbs,,,994,Colt Cabana,,,,,,,male
2021-12-22,All Elite Wrestling,TV-Show,Greensboro Coliseum,"Greensboro, North Carolina, USA",AEW Rampage #21 - Holiday Bash,328261,,384.0,2,,,False,20328,Kris Statlander,,,20630,Leyla Hirsch,,,,,,,female
2021-12-22,All Elite Wrestling,TV-Show,Greensboro Coliseum,"Greensboro, North Carolina, USA",AEW Dark: Elevation #43,332319,,264.0,4,,,False,"22619,18241","Anna Jay,Tay Conti",10312,TayJay,"8526,4629","Diamante,Emi Sakura",,,,,,,female
2021-12-22,All Elite Wrestling,TV-Show,Greensboro Coliseum,"Greensboro, North Carolina, USA",AEW Dark: Elevation #43,332319,,341.0,2,,,False,3190,Shawn Spears,,,19517,Lee Moriarty,,,,,,,male
2021-12-22,All Elite Wrestling,TV-Show,Greensboro Coliseum,"Greensboro, North Carolina, USA",AEW Dark: Elevation #43,332319,,237.0,2,,,False,99,Matt Hardy,,,17589,Darius Lockhart,,,,,,,male
2021-12-22,All Elite Wrestling,TV-Show,Greensboro Coliseum,"Greensboro, North Carolina, USA",AEW Dark: Elevation #43,332319,,86.0,2,,,False,23823,Anthony Ogogo,,,-1,Duncan Mitchell,,,,,,,male
2021-12-22,All Elite Wrestling,TV-Show,Greensboro Coliseum,"Greensboro, North Carolina, USA",AEW Dynamite #116 - Holiday Bash,328257,,1026.0,2,,,False,7142,Adam Cole,,,2813,Orange Cassidy,,,,,,,male
2021-12-22,All Elite Wrestling,TV-Show,Greensboro Coliseum,"Greensboro, North Carolina, USA",AEW Rampage #21 - Holiday Bash,328261,,536.0,2,,,False,18237,Jungle Boy,,,18653,Isiah Kassidy,,,,,,,male
2021-12-22,All Elite Wrestling,TV-Show,Greensboro Coliseum,"Greensboro, North Carolina, USA",AEW Rampage #21 - Holiday Bash,328261,,187.0,2,,,False,24607,Hook,,,20207,Bear Bronson,,,,,,,male
2021-12-22,All Elite Wrestling,TV-Show,Greensboro Coliseum,"Greensboro, North Carolina, USA",AEW Dynamite #116 - Holiday Bash,328257,,74.0,2,,,False,16006,Wardlow,,,22365,Shawn Dean,,,,,,,male
2021-12-22,All Elite Wrestling,TV-Show,Greensboro Coliseum,"Greensboro, North Carolina, USA",AEW Dynamite #116 - Holiday Bash,328257,,1497.0,6,,,False,"80,18849,263","CM Punk,Darby Allin,Sting",,,"7159,12068,17012","Cash Wheeler,Dax Harwood,MJF",2902,The Pinnacle,,,,,male
2021-12-22,All Elite Wrestling,TV-Show,Greensboro Coliseum,"Greensboro, North Carolina, USA",AEW Dark: Elevation #43,332319,,179.0,6,,,False,"6215,6959,20399","Alex Reynolds,John Silver,Ten",2663,The Dark Order,"10882,24820,-1","Brandon Scott,Fodder,JR Miller",,,,,,,male
2021-12-22,All Elite Wrestling,TV-Show,Greensboro Coliseum,"Greensboro, North Carolina, USA",AEW Dynamite #116 - Holiday Bash,328257,,195.0,2,,,False,1700,Malakai Black,,,18858,Griff Garrison,,,,,,,male
2021-12-22,All Elite Wrestling,TV-Show,Greensboro Coliseum,"Greensboro, North Carolina, USA",AEW Dark: Elevation #43,332319,,133.0,4,,,False,"12893,15052","Ortiz,Santana",2569,The Inner Circle,"24245,20001","Alexander Moss,Movie Myk",,,,,,,male
2021-12-22,All Elite Wrestling,TV-Show,Greensboro Coliseum,"Greensboro, North Carolina, USA",AEW Rampage #21 - Holiday Bash,328261,AEW TNT Title,910.0,2,4578,AEW TNT Title,True,3686,Cody Rhodes,,,15284,Sammy Guevara,,,,,,,male
2021-12-22,All Elite Wrestling,TV-Show,Greensboro Coliseum,"Greensboro, North Carolina, USA",AEW Dark: Elevation #43,332319,,95.0,2,,,False,16209,Thunder Rosa,,,15267,Dani Mo,,,,,,,female
2021-12-22,All Elite Wrestling,TV-Show,Greensboro Coliseum,"Greensboro, North Carolina, USA",AEW Dark: Elevation #43,332319,,289.0,6,,,False,"20024,1081,23125","Austin Gunn,Billy Gunn,Colten Gunn",2808,The Gunn Club,"20186,2397,5424","Alan Angels,Evil Uno,Stu Grayson",2663,The Dark Order,,,,,male
2021-12-22,All Elite Wrestling,TV-Show,Greensboro Coliseum,"Greensboro, North Carolina, USA",AEW Dynamite #116 - Holiday Bash,328257,AEW TBS Title Tournament Semi Final,638.0,2,5224,AEW TBS Title,False,12698,Ruby Soho,,,17025,Nyla Rose,,,,,,,female
2021-12-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dynamite #115 - Winter Is Coming,326964,,744.0,2,,,False,9462,Hikaru Shida,,,3821,Serena Deeb,,,,,,,female
2021-12-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dark: Elevation #42,332088,,287.0,6,,,False,"2397,5424,20399","Evil Uno,Stu Grayson,Ten",2663,The Dark Order,"18653,99,4307","Isiah Kassidy,Matt Hardy,The Blade",2914,The Hardy Family Office,,,,,male
2021-12-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dynamite #115 - Winter Is Coming,326964,,85.0,2,,,False,16006,Wardlow,,,1065,Matt Sydal,,,,,,,male
2021-12-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dynamite #115 - Winter Is Coming,326964,Dynamite Diamond Ring 2021 Final,753.0,2,,,False,17012,MJF,,,20610,Dante Martin,,,,,,,male
2021-12-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dynamite #115 - Winter Is Coming,326964,AEW World Title,3600.0,2,4331,AEW World Title,False,,,,,,,,,"11161,86","Adam Page,Bryan Danielson",,,male
2021-12-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dark: Elevation #42,332088,,172.0,2,,,False,16209,Thunder Rosa,,,15517,Amber Rodriguez,,,,,,,female
2021-12-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Rampage #20,326965,Submission,320.0,2,,,False,18241,Tay Conti,,,17027,Penelope Ford,,,,,,,female
2021-12-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dark: Elevation #42,332088,,107.0,2,,,False,22271,Red Velvet,,,22971,Madi Wrenkowski,,,,,,,female
2021-12-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dark: Elevation #42,332088,,281.0,4,,,False,"19259,20207","Bear Boulder,Bear Bronson",8158,Bear Country,"171,10297","Luther,Serpentico",9591,Chaos Project,,,,,male
2021-12-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dark: Elevation #42,332088,,212.0,2,,,False,5596,Andrade El Idolo,,,23470,Kaun,,,,,,,male
2021-12-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Rampage #20,326965,,808.0,7,,,False,"3828,2813,254,2963","Chuck Taylor,Orange Cassidy,Rocky Romero,Trent Beretta",488,CHAOS,"7142,4739,4740","Adam Cole,Matt Jackson,Nick Jackson",3022,The SuperKliq,,,,,male
2021-12-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Rampage #20,326965,,511.0,8,,,False,"2245,2243,14810,19761","Jeff Parker,Matt Lee,Anthony Bowens,Max Caster","2,9635","2point0,The Acclaimed","12893,15052,10334,10343","Ortiz,Santana,Penta El Zero Miedo,Rey Fenix","2569,7400","The Inner Circle,The Lucha Brothers",,,,,male
2021-12-15,All Elite Wrestling,TV-Show,Curtis Culwell Center,"Garland, Texas, USA",AEW Dark: Elevation #42,332088,,199.0,6,,,False,"4629,17025,5376","Emi Sakura,Nyla Rose,The Bunny",,,"-1,5631,-1","Gigi Rey,Jessica James,Lady Bird Monroe",,,,,,,female
2021-12-08,All Elite Wrestling,TV-Show,UBS Arena,"Elmont, New York, USA",AEW Dark: Elevation #41,330929,,154.0,4,,,False,"20328,22271","Kris Statlander,Red Velvet",,,"-1,9949","Nikii Duke,Tina San Antonio",,,,,,,female
2021-12-08,All Elite Wrestling,TV-Show,UBS Arena,"Elmont, New York, USA",AEW Rampage #19,323808,AEW World Tag Team Title,839.0,4,4392,AEW World Tag Team Title,False,"10334,10343","Penta El Zero Miedo,Rey Fenix",7400,The Lucha Brothers,"7159,12068","Cash Wheeler,Dax Harwood",5470,FTR,,,,,male
2021-12-08,All Elite Wrestling,TV-Show,UBS Arena,"Elmont, New York, USA",AEW Dynamite #114,322657,Dynamite Diamond Ring 2021 Battle Royal,506.0,12,,,False,"20610,17012","Dante Martin,MJF",,,"892,61,22366,19517,16322,99,1065,12277,14007,16006","Frankie Kazarian,Jay Lethal,Lee Johnson,Lee Moriarty,Lio Rush,Matt Hardy,Matt Sydal,Powerhouse Hobbs,Ricky Starks,Wardlow",,,,,,,male
2021-12-08,All Elite Wrestling,TV-Show,UBS Arena,"Elmont, New York, USA",AEW Dark: Elevation #41,330929,,292.0,2,,,False,5741,Tony Nese,,,6215,Alex Reynolds,,,,,,,male
2021-12-08,All Elite Wrestling,TV-Show,UBS Arena,"Elmont, New York, USA",AEW Dark: Elevation #41,330929,,79.0,2,,,False,16209,Thunder Rosa,,,21309,Gabby Ortiz,,,,,,,female
2021-12-08,All Elite Wrestling,TV-Show,UBS Arena,"Elmont, New York, USA",AEW Dark: Elevation #41,330929,,96.0,4,,,False,"12893,15052","Ortiz,Santana",2569,The Inner Circle,"15569,15318","Anthony Gangone,Mike Verna",,,,,,,male
2021-12-08,All Elite Wrestling,TV-Show,UBS Arena,"Elmont, New York, USA",AEW Dark: Elevation #41,330929,,209.0,6,,,False,"20024,1081,23125","Austin Gunn,Billy Gunn,Colten Gunn",2808,The Gunn Club,"-1,-1,15785","Antonio Zambrano,Jack Tomlinson,Joey Sweets",,,,,,,male
2021-12-08,All Elite Wrestling,TV-Show,UBS Arena,"Elmont, New York, USA",AEW Rampage #19,323808,,200.0,2,,,False,24607,Hook,,,19034,Fuego Del Sol,,,,,,,male
2021-12-08,All Elite Wrestling,TV-Show,UBS Arena,"Elmont, New York, USA",AEW Dark: Elevation #41,330929,,187.0,2,,,False,4629,Emi Sakura,,,23495,Notorious Mimi,,,,,,,female
2021-12-08,All Elite Wrestling,TV-Show,UBS Arena,"Elmont, New York, USA",AEW Rampage #19,323808,,622.0,5,,,False,"17025,17027,5376","Nyla Rose,Penelope Ford,The Bunny",,,"22619,18241","Anna Jay,Tay Conti",10312,TayJay,,,,,female
2021-12-08,All Elite Wrestling,TV-Show,UBS Arena,"Elmont, New York, USA",AEW Rampage #19,323808,,433.0,2,,,False,7142,Adam Cole,,,19733,Wheeler Yuta,,,,,,,male
2021-12-08,All Elite Wrestling,TV-Show,UBS Arena,"Elmont, New York, USA",AEW Dynamite #114,322657,,941.0,4,,,False,"4739,4740","Matt Jackson,Nick Jackson",1030,The Young Bucks,"3828,254","Chuck Taylor,Rocky Romero",488,CHAOS,,,,,male
2021-12-08,All Elite Wrestling,TV-Show,UBS Arena,"Elmont, New York, USA",AEW Dynamite #114,322657,,732.0,2,,,False,9434,Riho,,,18784,Jamie Hayter,,,,,,,female
2021-12-08,All Elite Wrestling,TV-Show,UBS Arena,"Elmont, New York, USA",AEW Dynamite #114,322657,,646.0,2,,,False,86,Bryan Danielson,,,6959,John Silver,,,,,,,male
2021-12-08,All Elite Wrestling,TV-Show,UBS Arena,"Elmont, New York, USA",AEW Dynamite #114,322657,,531.0,8,,,False,"18237,11924,20065,18858","Jungle Boy,Luchasaurus,Brian Pillman Jr.,Griff Garrison","8746,9709","Jurassic Express,The Varsity Blonds","2245,2243,14810,19761","Jeff Parker,Matt Lee,Anthony Bowens,Max Caster","2,9635","2point0,The Acclaimed",,,,,male
2021-12-08,All Elite Wrestling,TV-Show,UBS Arena,"Elmont, New York, USA",AEW Dark: Elevation #41,330929,,29.0,2,,,False,23823,Anthony Ogogo,,,21780,Jaden Valo,,,,,,,male
2021-12-03,All Elite Wrestling,TV-Show,Universal Studios,"Orlando, Florida, USA",AEW Dark #120,330766,,161.0,4,,,False,"3190,16006","Shawn Spears,Wardlow",2902,The Pinnacle,"20341,20404","Jay Marte,Richard King",,,,,,,male
2021-12-03,All Elite Wrestling,TV-Show,Universal Studios,"Orlando, Florida, USA",AEW Dark #120,330766,,197.0,2,,,False,16209,Thunder Rosa,,,20128,Sofia Castillo,,,,,,,female
2021-12-03,All Elite Wrestling,TV-Show,Universal Studios,"Orlando, Florida, USA",AEW Dark #120,330766,,172.0,2,,,False,16322,Lio Rush,,,17032,Rayo,,,,,,,male
2021-12-03,All Elite Wrestling,TV-Show,Universal Studios,"Orlando, Florida, USA",AEW Dark #120,330766,,301.0,2,,,False,19517,Lee Moriarty,,,15084,Misterioso,,,,,,,male
2021-12-03,All Elite Wrestling,TV-Show,Universal Studios,"Orlando, Florida, USA",AEW Dark #120,330766,,337.0,2,,,False,6959,John Silver,,,9087,Aaron Solo,,,,,,,male
2021-12-03,All Elite Wrestling,TV-Show,Universal Studios,"Orlando, Florida, USA",AEW Dark #120,330766,,308.0,2,,,False,19034,Fuego Del Sol,,,-1,Luke Sampson,,,,,,,male
2021-12-03,All Elite Wrestling,TV-Show,Universal Studios,"Orlando, Florida, USA",AEW Dark #120,330766,,322.0,2,,,False,4629,Emi Sakura,,,8562,Ryo Mizunami,,,,,,,female
2021-12-03,All Elite Wrestling,TV-Show,Universal Studios,"Orlando, Florida, USA",AEW Dark #120,330766,,228.0,2,,,False,10279,Brandi Rhodes,,,-1,Angelica Risk,,,,,,,female
