,date,promotion,draw,winners,winning_teams,losers,losing_teams,drawers,drawing_teams,length,location,show,gender
942,2021-05-12,All Elite Wrestling,False,"Isiah Kassidy,Marq Quen",Private Party,"Alan Angels,Alex Reynolds",The Dark Order,,,553,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #10,male
943,2021-05-12,All Elite Wrestling,False,QT Marshall,,Baron Black,,,,443,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #10,male
944,2021-05-12,All Elite Wrestling,False,Tay Conti,,Kiah Dream,,,,196,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #10,female
945,2021-05-12,All Elite Wrestling,False,"Anthony Bowens,Max Caster",The Acclaimed,"Kevin Bennett,Kevin Blackwood",,,,283,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #10,male
946,2021-05-12,All Elite Wrestling,False,The Bunny,,KiLynn King,,,,347,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #10,female
947,2021-05-12,All Elite Wrestling,False,Thunder Rosa,,Robyn Renegade,,,,271,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #10,female
948,2021-04-22,All Elite Wrestling,False,Thunder Rosa,,Willow Nightingale,,,,288,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #8,female
949,2021-04-22,All Elite Wrestling,False,Big Swole,,Megan Bayne,,,,213,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #87,female
950,2021-04-22,All Elite Wrestling,False,Dante Martin,,Danny Limelight,,,,566,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #87,male
951,2021-04-22,All Elite Wrestling,False,"Ethan Page,Scorpio Sky",,"Terrell Hughes,Terrence Hughes",The Hughes Bros.,,,230,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #87,male
952,2021-04-22,All Elite Wrestling,False,"Joey Janela,Sonny Kiss",,"Justin Law,Kit Sackett",,,,157,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #87,male
953,2021-04-22,All Elite Wrestling,False,KiLynn King,,Julia Hart,,,,225,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #87,female
954,2021-04-22,All Elite Wrestling,False,Lance Archer,,Luther,,,,245,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #87,male
955,2021-04-22,All Elite Wrestling,False,Leyla Hirsch,,Diamante,,,,157,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #87,female
956,2021-04-22,All Elite Wrestling,False,PAC,,Serpentico,,,,180,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #87,male
957,2021-04-22,All Elite Wrestling,False,"Christopher Daniels,Frankie Kazarian",SCU,"Jake St. Patrick,Spencer Slade",,,,255,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #87,male
958,2021-04-22,All Elite Wrestling,False,"Powerhouse Hobbs,Ricky Starks",Team Taz,"Aaron Frye,Brick Aldridge",,,,32,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #87,male
959,2021-04-22,All Elite Wrestling,False,"Anthony Bowens,Max Caster",The Acclaimed,"David Ali,Vary Morales",,,,169,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #87,male
960,2021-04-22,All Elite Wrestling,False,The Bunny,,Leila Grey,,,,208,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #87,female
961,2021-04-22,All Elite Wrestling,False,"Alex Reynolds,Evil Uno,Stu Grayson",The Dark Order,"Cezar Bononi,JD Drake,Ryan Nemeth",,,,427,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #87,male
962,2021-04-22,All Elite Wrestling,False,"Brian Pillman Jr.,Griff Garrison",The Varsity Blonds,"Adrian Alanis,Liam Gray",,,,220,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #87,male
963,2021-04-22,All Elite Wrestling,False,Alex Reynolds,,Isiah Kassidy,,,,498,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #9,male
964,2021-04-22,All Elite Wrestling,False,Chuck Taylor,,Vary Morales,,,,156,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #9,male
965,2021-04-22,All Elite Wrestling,False,Dr. Britt Baker DMD,,Raychell Rose,,,,108,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #9,female
966,2021-04-22,All Elite Wrestling,False,Eddie Kingston,,VSK,,,,225,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #9,male
967,2021-04-22,All Elite Wrestling,False,"Ethan Page,Scorpio Sky",,"Baron Black,Fuego Del Sol",,,,219,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #9,male
968,2021-04-22,All Elite Wrestling,False,Jade Cargill,,Reka Tehaka,,,,90,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #9,female
969,2021-04-22,All Elite Wrestling,False,Jon Moxley,,Danny Limelight,,,,444,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #9,male
970,2021-04-22,All Elite Wrestling,False,"Jungle Boy,Marko Stunt",Jurassic Express,"Luther,Serpentico",Chaos Project,,,542,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #9,male
971,2021-04-22,All Elite Wrestling,False,Lee Johnson,,David Ali,,,,296,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #9,male
972,2021-04-22,All Elite Wrestling,False,Leyla Hirsch,,Dani Jordyn,,,,202,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #9,female
973,2021-04-22,All Elite Wrestling,False,Matt Sydal,,Manny Smith,,,,192,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #9,male
974,2021-04-22,All Elite Wrestling,False,Tay Conti,,Madi Wrenkowski,,,,217,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #9,female
975,2021-04-22,All Elite Wrestling,False,"Marq Quen,Matt Hardy",The Hardy Family Office,"Dean Alexander,Dillon McQueen",,,,252,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #9,male
976,2021-04-22,All Elite Wrestling,False,Thunder Rosa,,Renee Michelle,,,,318,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #9,female
977,2021-04-22,All Elite Wrestling,False,"Big Swole,Red Velvet",,"Ashley MK,Steff MK",The MK Twins,,,279,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #88,female
978,2021-04-22,All Elite Wrestling,False,Brian Cage,,Bear Bronson,,,,478,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #88,male
979,2021-04-22,All Elite Wrestling,False,"Cezar Bononi,Ryan Nemeth",,"Adrian Alanis,Liam Gray",,,,254,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #88,male
980,2021-04-22,All Elite Wrestling,False,Dante Martin,,Aaron Frye,,,,211,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #88,male
981,2021-04-22,All Elite Wrestling,False,Diamante,,Willow Nightingale,,,,170,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #88,female
982,2021-04-22,All Elite Wrestling,False,"Eddie Kingston,Jon Moxley",,"Brandon Watts,Randy Summers",Milk Chocolate,,,34,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #88,male
983,2021-04-22,All Elite Wrestling,False,Jungle Boy,,Marty Casaus,,,,341,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #88,male
984,2021-04-22,All Elite Wrestling,False,Kris Statlander,,Julia Hart,,,,140,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #88,female
985,2021-04-22,All Elite Wrestling,False,Lance Archer,,Angel Fashion,,,,223,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #88,male
986,2021-04-22,All Elite Wrestling,False,Nyla Rose,,Ashley D'Amboise,,,,105,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #88,female
987,2021-04-22,All Elite Wrestling,False,Powerhouse Hobbs,,Mike Sydal,,,,207,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #88,male
988,2021-04-22,All Elite Wrestling,False,Ten,,JD Drake,,,,493,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #88,male
989,2021-04-22,All Elite Wrestling,False,"Anthony Bowens,Max Caster",The Acclaimed,"Joey Janela,Sonny Kiss",,,,714,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #88,male
990,2021-04-22,All Elite Wrestling,False,"Alan Angels,Colt Cabana,Evil Uno",The Dark Order,"Andrew Palace,Cole Karter,Spencer Slade",,,,278,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #88,male
991,2021-04-22,All Elite Wrestling,False,"Aaron Solow,Nick Comoroto,QT Marshall",The Factory,"Jake Logan,Rick Recon,Ryzin",,,,240,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #88,male
992,2021-04-22,All Elite Wrestling,False,"Brian Pillman Jr.,Griff Garrison",The Varsity Blonds,"Jaylen Brandyn,Traevon Jordan",,,,247,"Daily's Place in Jacksonville, Florida, USA",AEW Dark #88,male
