id,name,rating,name_of_the_event,date,promotion,type,location,arena,broadcast_type,broadcast_date,tv_station/network,commentary_by,attendance,tv_rating
7174,WWE Friday Night SmackDown #362,,WWE Friday Night SmackDown #362,18.07.2006,World Wrestling Entertainment,TV-Show,"Corpus Christi, Texas, USA",American Bank Center,Taped,21.07.2006,UPN,Michael Cole & John Bradshaw Layfield,,
7028,WWE Friday Night SmackDown #361,,WWE Friday Night SmackDown #361,11.07.2006,World Wrestling Entertainment,TV-Show,"Minneapolis, Minnesota, USA",Target Center,Taped,14.07.2006,UPN,Michael Cole & John Bradshaw Layfield,,2.1
6705,WWE Friday Night SmackDown #360,,WWE Friday Night SmackDown #360,03.07.2006,World Wrestling Entertainment,TV-Show,"Philadelphia, Pennsylvania, USA",Wachovia Center,Taped,07.07.2006,UPN,Michael Cole & John Bradshaw Layfield,15.903,2.7
6591,WWE Friday Night SmackDown #359,,WWE Friday Night SmackDown #359,27.06.2006,World Wrestling Entertainment,TV-Show,"Roanoke, Virginia, USA",Civic Center,Taped,30.06.2006,UPN,Michael Cole & John Bradshaw Layfield,,2.4
6659,WWE Friday Night SmackDown #358,,WWE Friday Night SmackDown #358,20.06.2006,World Wrestling Entertainment,TV-Show,"Albany, New York, USA",Pepsi Arena,Taped,23.06.2006,UPN,Michael Cole & John Bradshaw Layfield,,2.2
6508,WWE Friday Night SmackDown #357,,WWE Friday Night SmackDown #357,13.06.2006,World Wrestling Entertainment,TV-Show,"Trenton, New Jersey, USA",Soverereign Bank Arena,Taped,16.06.2006,UPN,Michael Cole & John Bradshaw Layfield,5.100,2
6502,WWE Friday Night SmackDown #356,,WWE Friday Night SmackDown #356,06.06.2006,World Wrestling Entertainment,TV-Show,"Wheeling, West Virginia, USA",WesBanco Arena,Taped,09.06.2006,UPN,Michael Cole & Tazz,,2.4
6431,WWE Friday Night SmackDown #355,,WWE Friday Night SmackDown #355,02.06.2006,World Wrestling Entertainment,TV-Show,"Portland, Oregon, USA",Rose Garden Arena,Live,02.06.2006,UPN,Michael Cole & Tazz,,2.4
6402,WWE Friday Night SmackDown #354,,WWE Friday Night SmackDown #354,23.05.2006,World Wrestling Entertainment,TV-Show,"Bakersfield, California, USA",Rabobank Arena,Taped,26.05.2006,UPN,Michael Cole & Tazz,,2.6
6392,WWE Friday Night SmackDown #353,,WWE Friday Night SmackDown #353,16.05.2006,World Wrestling Entertainment,TV-Show,"Albuquerque, New Mexico, USA",Tingley Coliseum,Taped,19.05.2006,UPN,Michael Cole & Tazz,,1.9
6359,WWE Friday Night SmackDown #352,,WWE Friday Night SmackDown #352,09.05.2006,World Wrestling Entertainment,TV-Show,"San Diego, California, USA",iPayOne Center,Taped,12.05.2006,UPN,Michael Cole & Tazz,,2.5
6334,WWE Friday Night SmackDown #351,,WWE Friday Night SmackDown #351,02.05.2006,World Wrestling Entertainment,TV-Show,"Cincinnati, Ohio, USA",US Bank Arena,Taped,05.05.2006,UPN,Michael Cole & Tazz,,2.2
6258,WWE Friday Night SmackDown #350,,WWE Friday Night SmackDown #350,22.04.2006,World Wrestling Entertainment,TV-Show,"London, England, UK",Wembley Arena,Taped,28.04.2006,UPN,Michael Cole & Tazz,,2.3
6171,WWE Friday Night SmackDown #349,,WWE Friday Night SmackDown #349,17.04.2006,World Wrestling Entertainment,TV-Show,"St. Louis, Missouri, USA",Savvis Center,Taped,21.04.2006,UPN,Michael Cole & Tazz,,2.1
6130,WWE Friday Night SmackDown #348,,WWE Friday Night SmackDown #348,11.04.2006,World Wrestling Entertainment,TV-Show,"Green Bay, Wisconsin, USA",Resch Center,Taped,14.04.2006,UPN,Michael Cole & Tazz,,2.5
6026,WWE Friday Night SmackDown #347,,WWE Friday Night SmackDown #347,04.04.2006,World Wrestling Entertainment,TV-Show,"Peoria, Illinois, USA",Civic Center,Taped,07.04.2006,UPN,Michael Cole & Tazz,,2.7
5962,WWE Friday Night SmackDown #346,,WWE Friday Night SmackDown #346,28.03.2006,World Wrestling Entertainment,TV-Show,"Kansas City, Missouri, USA",Kemper Arena,Taped,31.03.2006,UPN,Michael Cole & Tazz,,2.4
5920,WWE Friday Night SmackDown #345,,WWE Friday Night SmackDown #345,20.03.2006,World Wrestling Entertainment,TV-Show,"Memphis, Tennessee, USA",FedExForum,Taped,24.03.2006,UPN,Michael Cole & Tazz,,2.8
5895,WWE Friday Night SmackDown #344,,WWE Friday Night SmackDown #344,14.03.2006,World Wrestling Entertainment,TV-Show,"Bossier City, Louisiana, USA",CenturyTelCenter,Taped,17.03.2006,UPN,Michael Cole & Tazz,,2.7
5698,WWE Friday Night SmackDown #343,,WWE Friday Night SmackDown #343,07.03.2006,World Wrestling Entertainment,TV-Show,"Mobile, Alabama, USA",Civic Center,Taped,10.03.2006,UPN,Michael Cole & Tazz,,
5545,WWE Friday Night SmackDown #342,8.29,WWE Friday Night SmackDown #342,27.02.2006,World Wrestling Entertainment,TV-Show,"Washington, District Of Columbia, USA",MCI Center,Taped,03.03.2006,UPN,Michael Cole & Tazz,,2.6
5510,WWE Friday Night SmackDown #341,,WWE Friday Night SmackDown #341,21.02.2006,World Wrestling Entertainment,TV-Show,"Richmond, Virginia, USA",Richmond Coliseum,Taped,24.02.2006,UPN,Michael Cole & Tazz,,3
5438,WWE Friday Night SmackDown #340,,WWE Friday Night SmackDown #340,14.02.2006,World Wrestling Entertainment,TV-Show,"Norfolk, Virginia, USA",Norfolk Scope,Taped,17.02.2006,UPN,Michael Cole & Tazz,,
5360,WWE Friday Night SmackDown #339,,WWE Friday Night SmackDown #339,07.02.2006,World Wrestling Entertainment,TV-Show,"Columbus, Georgia, USA",Columbus Civic Center,Taped,10.02.2006,UPN,Michael Cole & Tazz,4.542,3
5296,WWE Friday Night SmackDown #338,,WWE Friday Night SmackDown #338,30.01.2006,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",TD Waterhouse Center,Taped,03.02.2006,UPN,Michael Cole & Tazz,,2.9
5223,WWE Friday Night SmackDown #337,5.33,WWE Friday Night SmackDown #337,24.01.2006,World Wrestling Entertainment,TV-Show,"Greenville, South Carolina, USA",Bi-Lo Center,Taped,27.01.2006,UPN,Michael Cole & Tazz,,2.9
5209,WWE Friday Night SmackDown #336,,WWE Friday Night SmackDown #336,15.01.2006,World Wrestling Entertainment,TV-Show,"Florence, North Carolina, USA",Civic Center,Taped,20.01.2006,UPN,Michael Cole & Tazz,,2.8
5189,WWE Friday Night SmackDown #335,9.0,WWE Friday Night SmackDown #335,10.01.2006,World Wrestling Entertainment,TV-Show,"Philadelphia, Pennsylvania, USA",Wachovia Arena,Taped,13.01.2006,UPN,Michael Cole & Tazz,10.892,3
5148,WWE Friday Night SmackDown #334,6.83,WWE Friday Night SmackDown #334,03.01.2006,World Wrestling Entertainment,TV-Show,"Wilkes-Barre, Pennsylvania, USA",Wachovia Arena,Taped,06.01.2006,UPN,Michael Cole & Tazz,,2.8
5131,WWE Friday Night SmackDown #333,,WWE Friday Night SmackDown #333,27.12.2005,World Wrestling Entertainment,TV-Show,"Uncasville, Connecticut, USA",Mohegan Sun Arena,Taped,30.12.2005,UPN,Michael Cole & Tazz,ca. 3.700,2.6
5058,WWE Friday Night SmackDown #331,,WWE Friday Night SmackDown #331,13.12.2005,World Wrestling Entertainment,TV-Show,"Springfield, Massachusetts, USA",MassMutual Center,Taped,16.12.2005,UPN,Michael Cole & Tazz,ca. 3.500,3.0
5057,WWE Friday Night SmackDown #330,,WWE Friday Night SmackDown #330,04.12.2005,World Wrestling Entertainment,TV-Show,"Columbia, South Carolina, USA",Colonial Center,Taped,09.12.2005,UPN,Michael Cole & Tazz,ca. 3.000,2.8
4942,WWE Friday Night SmackDown #329,,WWE Friday Night SmackDown #329,29.11.2005,World Wrestling Entertainment,TV-Show,"Cincinnati, Ohio, USA",US Bank Arena,Taped,02.12.2005,UPN,Michael Cole & Tazz,,2.8
4738,WWE Friday Night SmackDown #328,,WWE Friday Night SmackDown #328,22.11.2005,World Wrestling Entertainment,TV-Show,"Sheffield, South Yorkshire, England, UK",Hallam FM Arena,Taped,25.11.2005,UPN,Michael Cole & Tazz,,2.9
4685,WWE Friday Night SmackDown #327 - Eddie Guerrero Tribute,9.63,WWE Friday Night SmackDown #327 - Eddie Guerrero Tribute,13.11.2005,World Wrestling Entertainment,TV-Show,"Minneapolis, Minnesota, USA",Target Center,Taped,18.11.2005,UPN,Michael Cole & Tazz,ca. 6.000,3.1
4658,WWE Friday Night SmackDown #326,,WWE Friday Night SmackDown #326,08.11.2005,World Wrestling Entertainment,TV-Show,"Indianapolis, Indiana, USA",Conseco Fieldhouse,Taped,11.11.2005,USA Network,Michael Cole & Tazz,,2.7
4593,WWE Friday Night SmackDown #325,,WWE Friday Night SmackDown #325,30.10.2005,World Wrestling Entertainment,TV-Show,"Los Angeles, California, USA",Staples Center,Taped,04.11.2005,UPN,Michael Cole & Tazz,,2.6
4527,WWE Friday Night SmackDown #324,,WWE Friday Night SmackDown #324,25.10.2005,World Wrestling Entertainment,TV-Show,"San Francisco, California, USA",Cow Palace,Taped,28.10.2005,UPN,Michael Cole & Tazz,ca. 3.800,2.7
4408,WWE Friday Night SmackDown #323,,WWE Friday Night SmackDown #323,18.10.2005,World Wrestling Entertainment,TV-Show,"Reno, Nevada, USA",Lawlor Events Center,Taped,21.10.2005,UPN,Michael Cole & Tazz,ca. 1.800,2.5
4319,WWE Friday Night SmackDown #322,,WWE Friday Night SmackDown #322,11.10.2005,World Wrestling Entertainment,TV-Show,"San Antonio, Texas, USA",SBC Center,Taped,14.10.2005,UPN,Michael Cole & Tazz,ca. 4.500,2.6
4239,WWE Friday Night SmackDown #321,,WWE Friday Night SmackDown #321,04.10.2005,World Wrestling Entertainment,TV-Show,"Austin, Texas, USA",Frank Erwin Center,Taped,07.10.2005,UPN,Michael Cole & Tazz,,2.4
4109,WWE Friday Night SmackDown #320,,WWE Friday Night SmackDown #320,27.09.2005,World Wrestling Entertainment,TV-Show,"Laredo, Texas, USA",Entertainment Center,Taped,30.09.2005,UPN,Michael Cole & Tazz,ca. 3.500,2.4
4035,WWE Friday Night SmackDown #319,,WWE Friday Night SmackDown #319,20.09.2005,World Wrestling Entertainment,TV-Show,"Lubbock, Texas, USA",United Spirit Arena,Taped,23.09.2005,UPN,Michael Cole & Tazz,ca. 3.000,2.5
3911,WWE Friday Night SmackDown #318,,WWE Friday Night SmackDown #318,12.09.2005,World Wrestling Entertainment,TV-Show,"North Little Rock, Arkansas, USA",Alltel Arena,Taped,16.09.2005,UPN,Michael Cole & Tazz,ca. 4.500,2.3
3843,WWE Friday Night SmackDown #317,,WWE Friday Night SmackDown #317,06.09.2005,World Wrestling Entertainment,TV-Show,"Atlanta, Georgia, USA",Gwinnett Center,Taped,09.09.2005,UPN,Michael Cole & Tazz,,1.7
3665,WWE SmackDown #316,,WWE SmackDown #316,30.08.2005,World Wrestling Entertainment,TV-Show,"Jacksonville, Florida, USA",Veterans Memorial Coliseum,Taped,01.09.2005,UPN,Michael Cole & Tazz,ca. 5.000,2.7
3340,WWE SmackDown #315,,WWE SmackDown #315,23.08.2005,World Wrestling Entertainment,TV-Show,"Greensboro, North Carolina, USA",Greensboro Coliseum,Taped,25.08.2005,UPN,Michael Cole & Tazz,ca. 5.000,3.0
3230,WWE SmackDown #314,,WWE SmackDown #314,16.08.2005,World Wrestling Entertainment,TV-Show,"Toronto, Ontario, Canada",Air Canada Centre,Taped,18.08.2005,UPN,Michael Cole & Tazz,ca. 7.500,3.0
3194,WWE SmackDown #313,,WWE SmackDown #313,09.08.2005,World Wrestling Entertainment,TV-Show,"Columbus, Ohio, USA",Nationwide Arena,Taped,11.08.2005,UPN,Michael Cole & Tazz,,2.9
3091,WWE SmackDown #312,,WWE SmackDown #312,02.08.2005,World Wrestling Entertainment,TV-Show,"Bridgeport, Connecticut, USA",Harbor Yard Arena,Taped,04.08.2005,UPN,Michael Cole & Tazz,,3
3034,WWE SmackDown #311,,WWE SmackDown #311,26.07.2005,World Wrestling Entertainment,TV-Show,"Rochester, New York, USA",Blue Cross Arena,Taped,28.07.2005,UPN,Michael Cole & Tazz,,3.2
3021,WWE SmackDown #310,,WWE SmackDown #310,19.07.2005,World Wrestling Entertainment,TV-Show,"Baltimore, Maryland, USA",Baltimore Arena,Taped,21.07.2005,UPN,Michael Cole & Tazz,ca. 5.500,3.1
2999,WWE SmackDown #309,,WWE SmackDown #309,12.07.2005,World Wrestling Entertainment,TV-Show,"Worcester, Massachusetts, USA",DCU Center,Taped,14.07.2005,UPN,Michael Cole & Tazz,ca. 3.000,3.1
2987,WWE SmackDown #308,,WWE SmackDown #308,04.07.2005,World Wrestling Entertainment,TV-Show,"Sacramento, California, USA",Arco Arena,Taped,07.07.2005,UPN,Michael Cole & Tazz,,3.2
2924,WWE SmackDown #307,7.82,WWE SmackDown #307,28.06.2005,World Wrestling Entertainment,TV-Show,"Anaheim, California, USA",Arrowhead Pond,Taped,30.06.2005,UPN,Michael Cole & Tazz,,3.1
2923,WWE SmackDown #306,,WWE SmackDown #306,21.06.2005,World Wrestling Entertainment,TV-Show,"Tucson, Arizona, USA",Convention Center,Taped,23.06.2005,UPN,Michael Cole & Tazz,,3.3
2853,WWE SmackDown #305,,WWE SmackDown #305,14.06.2005,World Wrestling Entertainment,TV-Show,"Hershey, Pennsylvania, USA",Giant Center,Taped,16.06.2005,UPN,Michael Cole & Tazz,ca. 2.500,3.4
2815,WWE SmackDown #304,,WWE SmackDown #304,07.06.2005,World Wrestling Entertainment,TV-Show,"Kansas City, Missouri, USA",Kemper Arena,Taped,09.06.2005,UPN,"Michael Cole, Tazz & Paul Heyman",ca. 4.000,3.3
2810,WWE SmackDown #303,,WWE SmackDown #303,31.05.2005,World Wrestling Entertainment,TV-Show,"Edmonton, Alberta, Canada",Rexall Place,Taped,02.06.2005,UPN,Michael Cole & Tazz,ca. 5.000,3.1
2809,WWE SmackDown #302,,WWE SmackDown #302,24.05.2005,World Wrestling Entertainment,TV-Show,"Milwaukee, Wisconsin, USA",Bradley Center,Taped,26.05.2005,UPN,Michael Cole & Tazz,,3.5
2808,WWE SmackDown #301,,WWE SmackDown #301,17.05.2005,World Wrestling Entertainment,TV-Show,"Sioux City, Iowa, USA",Tyson Events Center,Taped,19.05.2005,UPN,Michael Cole & Tazz,ca. 3.000,2.8
2807,WWE SmackDown #300,,WWE SmackDown #300,10.05.2005,World Wrestling Entertainment,TV-Show,"Reading, Pennsylvania, USA",Sovereign Center,Taped,12.05.2005,UPN,Michael Cole & Tazz,ca. 3.700,3.2
2734,WWE SmackDown #299,,WWE SmackDown #299,03.05.2005,World Wrestling Entertainment,TV-Show,"Trenton, New Jersey, USA",Sovereign Bank Arena,Taped,05.05.2005,UPN,Michael Cole & Tazz,ca. 3.000,3.0
2728,WWE SmackDown #298,,WWE SmackDown #298,26.04.2005,World Wrestling Entertainment,TV-Show,"Birmingham, West Midlands, England, UK",NEC Arena,Taped,28.04.2005,UPN,Michael Cole & Tazz,ca. 9.500,3.2
2724,WWE SmackDown #297,,WWE SmackDown #297,18.04.2005,World Wrestling Entertainment,TV-Show,"New York City, New York, USA",Madison Square Garden,Taped,21.04.2005,UPN,Michael Cole & Tazz,17.258,3.3
2720,WWE SmackDown #296,,WWE SmackDown #296,12.04.2005,World Wrestling Entertainment,TV-Show,"Rosemont, Illinois, USA",Allstate Arena,Taped,14.04.2005,UPN,Michael Cole & Tazz,,3.4
2716,WWE SmackDown #295,,WWE SmackDown #295,05.04.2005,World Wrestling Entertainment,TV-Show,"San Diego, California, USA",San Diego Sports Arena,Taped,07.04.2005,UPN,Michael Cole & Tazz,,3.4
2710,WWE SmackDown #294,,WWE SmackDown #294,29.03.2005,World Wrestling Entertainment,TV-Show,"Houston, Texas, USA",Reliant Arena,Taped,31.03.2005,UPN,Michael Cole & Jerry Lawler,ca. 5.500,3.5
2706,WWE SmackDown #293,7.17,WWE SmackDown #293,22.03.2005,World Wrestling Entertainment,TV-Show,"Memphis, Tennessee, USA",FedExForum,Taped,24.03.2005,UPN,Michael Cole & Tazz,ca. 7.000,3.3
2702,WWE SmackDown #292,,WWE SmackDown #292,15.03.2005,World Wrestling Entertainment,TV-Show,"Savannah, Georgia, USA",Civic Center,Taped,17.03.2005,UPN,Michael Cole & Tazz,,3.3
2698,WWE SmackDown #291,,WWE SmackDown #291,08.03.2005,World Wrestling Entertainment,TV-Show,"Roanoke, Virginia, USA",Roanoke Civic Center Coliseum,Taped,10.03.2005,UPN,Michael Cole & Tazz,ca. 5.500,3.2
2694,WWE SmackDown #290,,WWE SmackDown #290,01.03.2005,World Wrestling Entertainment,TV-Show,"Albany, New York, USA",Pepsi Arena,Taped,03.03.2005,UPN,Michael Cole & Tazz,ca. 6.000,3.5
2690,WWE SmackDown #289,,WWE SmackDown #289,22.02.2005,World Wrestling Entertainment,TV-Show,"Philadelphia, Pennsylvania, USA",Wachovia Center,Taped,24.02.2005,UPN,Michael Cole & Tazz,ca. 7.000,3.4
2684,WWE SmackDown #288,,WWE SmackDown #288,15.02.2005,World Wrestling Entertainment,TV-Show,"Cleveland, Ohio, USA",Gund Arena,Taped,17.02.2005,UPN,Michael Cole & Tazz,,3.2
2681,WWE SmackDown #287,7.22,WWE SmackDown #287,05.02.2005,World Wrestling Entertainment,TV-Show,"Saitama, Japan",Saitama Super Arena,Taped,10.02.2005,UPN,Michael Cole & Tazz,18.757,3.5
2679,WWE SmackDown #286,,WWE SmackDown #286,31.01.2005,World Wrestling Entertainment,TV-Show,"San Jose, California, USA",HP Pavilion,Taped,03.02.2005,UPN,Michael Cole & Tazz,ca. 9.500,3.2
2676,WWE SmackDown #285,,WWE SmackDown #285,25.01.2005,World Wrestling Entertainment,TV-Show,"North Little Rock, Arkansas, USA",Alltel Arena,Taped,27.01.2005,UPN,Michael Cole & Tazz,,3.3
2674,WWE SmackDown #284,6.29,WWE SmackDown #284,18.01.2005,World Wrestling Entertainment,TV-Show,"Montreal, Quebec, Canada",Bell Centre,Taped,20.01.2005,UPN,Michael Cole & Tazz,ca. 3.500,3.6
2672,WWE SmackDown #283,6.29,WWE SmackDown #283,11.01.2005,World Wrestling Entertainment,TV-Show,"Tampa, Florida, USA",St. Petes Time Forum,Taped,13.01.2005,UPN,Michael Cole & Tazz,,3.7
2669,WWE SmackDown #282,6.25,WWE SmackDown #282,04.01.2005,World Wrestling Entertainment,TV-Show,"Uncasville, Connecticut, USA",Mohegan Sun Arena,Taped,06.01.2005,UPN,Michael Cole & Tazz,,3.5
2667,WWE SmackDown #281,5.71,WWE SmackDown #281,28.12.2004,World Wrestling Entertainment,TV-Show,"New Orleans, Louisiana, USA",Lakefront Arena,Taped,30.12.2004,UPN,Michael Cole & Tazz,,2.9
2665,WWE SmackDown #280,,WWE SmackDown #280,18.12.2004,World Wrestling Entertainment,TV-Show,"Tikrit, Irak",Camp Speicher,Taped,23.12.2004,UPN,Michael Cole & Tazz,,2.9
2663,WWE SmackDown #279 (WWE Tough Enough #4.09),,WWE SmackDown #279 (WWE Tough Enough #4.09),14.12.2004,World Wrestling Entertainment,TV-Show,"Nashville, Tennessee, USA",Gaylord Entertainment Center,Taped,16.12.2004,UPN,Michael Cole & Tazz,ca. 2.500,3.5
2660,WWE SmackDown #278 (WWE Tough Enough #4.08),,WWE SmackDown #278 (WWE Tough Enough #4.08),07.12.2004,World Wrestling Entertainment,TV-Show,"Greenville, South Carolina, USA",BI-LO Center,Taped,09.12.2004,UPN,Michael Cole & Tazz,ca. 2.300,3.5
2658,WWE SmackDown #277 (WWE Tough Enough #4.07),,WWE SmackDown #277 (WWE Tough Enough #4.07),30.11.2004,World Wrestling Entertainment,TV-Show,"Richmond, Virginia, USA",Richmond Coliseum,Taped,02.12.2004,UPN,Michael Cole & Tazz,,3.4
2656,WWE SmackDown #276 (WWE Tough Enough #4.06),,WWE SmackDown #276 (WWE Tough Enough #4.06),23.11.2004,World Wrestling Entertainment,TV-Show,"Rochester, New York, USA",Blue Cross Arena,Taped,25.11.2004,UPN,Michael Cole & Tazz,,2.7
2654,WWE SmackDown #275 (WWE Tough Enough #4.05),,WWE SmackDown #275 (WWE Tough Enough #4.05),16.11.2004,World Wrestling Entertainment,TV-Show,"Dayton, Ohio, USA",Nutter Center,Taped,18.11.2004,UPN,Michael Cole & Tazz,ca. 5.500,3.7
2650,WWE SmackDown #274  (WWE Tough Enough #4.04),,WWE SmackDown #274  (WWE Tough Enough #4.04),09.11.2004,World Wrestling Entertainment,TV-Show,"Corpus Christi, Texas, USA",American Bank Center,Taped,11.11.2004,UPN,Michael Cole & Tazz,,3.3
2647,WWE SmackDown #273 (WWE Tough Enough #4.03),,WWE SmackDown #273 (WWE Tough Enough #4.03),02.11.2004,World Wrestling Entertainment,TV-Show,"St. Louis, Missouri, USA",Savvis Center,Taped,04.11.2004,UPN,Michael Cole & Tazz,ca. 5.500,3.3
2643,WWE SmackDown #272 (WWE Tough Enough #4.02),,WWE SmackDown #272 (WWE Tough Enough #4.02),26.10.2004,World Wrestling Entertainment,TV-Show,"Omaha, Nebraska, USA",Qwest Center,Taped,28.10.2004,UPN,Michael Cole & Tazz,,3.5
2640,WWE SmackDown #271 (WWE Tough Enough #4.01),,WWE SmackDown #271 (WWE Tough Enough #4.01),17.10.2004,World Wrestling Entertainment,TV-Show,"Rockford, Illinois, USA",MetroCentre,Taped,21.10.2004,UPN,Michael Cole & Tazz,,3.2
2637,WWE SmackDown #270,,WWE SmackDown #270,12.10.2004,World Wrestling Entertainment,TV-Show,"Manchester, England, UK",Evening News Arena,Taped,14.10.2004,UPN,Michael Cole & Tazz,ca. 15.000,3.4
2634,WWE SmackDown #269,,WWE SmackDown #269,05.10.2004,World Wrestling Entertainment,TV-Show,"Boston, Massachusetts, USA",Fleet Center,Taped,07.10.2004,UPN,Michael Cole & Tazz,,3.4
2631,WWE SmackDown #268,,WWE SmackDown #268,28.09.2004,World Wrestling Entertainment,TV-Show,"Wichita, Kansas, USA",Kansas Coliseum,Taped,30.09.2004,UPN,Michael Cole & Tazz,,2.7
2629,WWE SmackDown #267,,WWE SmackDown #267,21.09.2004,World Wrestling Entertainment,TV-Show,"Phoenix, Arizona, USA",America West Arena,Taped,23.09.2004,UPN,Michael Cole & Tazz,,3.2
